"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"05.01.2017 12:15 - 05.01.2017 12:30","10272","9396"
"05.01.2017 12:30 - 05.01.2017 12:45","10253","9300"
"05.01.2017 12:45 - 05.01.2017 13:00","10254","9268"
"05.01.2017 13:00 - 05.01.2017 13:15","10271","9297"
"05.01.2017 13:15 - 05.01.2017 13:30","10248","9322"
"05.01.2017 13:30 - 05.01.2017 13:45","10237","9270"
"05.01.2017 13:45 - 05.01.2017 14:00","10205","9200"
"05.01.2017 14:00 - 05.01.2017 14:15","10181","9172"
"05.01.2017 14:15 - 05.01.2017 14:30","10168","9157"
"05.01.2017 14:30 - 05.01.2017 14:45","10143","9151"
"05.01.2017 14:45 - 05.01.2017 15:00","10133","9137"
"05.01.2017 15:00 - 05.01.2017 15:15","10188","9128"
"05.01.2017 15:15 - 05.01.2017 15:30","10199","9149"
"05.01.2017 15:30 - 05.01.2017 15:45","10170","9161"
"05.01.2017 15:45 - 05.01.2017 16:00","10184","9220"
"05.01.2017 16:00 - 05.01.2017 16:15","10336","9275"
"05.01.2017 16:15 - 05.01.2017 16:30","10372","9368"
"05.01.2017 16:30 - 05.01.2017 16:45","10411","9504"
"05.01.2017 16:45 - 05.01.2017 17:00","10476","9648"
"05.01.2017 17:00 - 05.01.2017 17:15","10714","9741"
"05.01.2017 17:15 - 05.01.2017 17:30","10745","9778"
"05.01.2017 17:30 - 05.01.2017 17:45","10755","9755"
"05.01.2017 17:45 - 05.01.2017 18:00","10752","9796"
"05.01.2017 18:00 - 05.01.2017 18:15","10737","9780"
"05.01.2017 18:15 - 05.01.2017 18:30","10659","9720"
"05.01.2017 18:30 - 05.01.2017 18:45","10604","9592"
"05.01.2017 18:45 - 05.01.2017 19:00","10549","9478"
"05.01.2017 19:00 - 05.01.2017 19:15","10196","9249"
"05.01.2017 19:15 - 05.01.2017 19:30","10101","9143"
"05.01.2017 19:30 - 05.01.2017 19:45","10021","9000"
"05.01.2017 19:45 - 05.01.2017 20:00","9932","8833"
"05.01.2017 20:00 - 05.01.2017 20:15","9548","8730"
"05.01.2017 20:15 - 05.01.2017 20:30","9402","8593"
"05.01.2017 20:30 - 05.01.2017 20:45","9312","8420"
"05.01.2017 20:45 - 05.01.2017 21:00","9212","8290"
"05.01.2017 21:00 - 05.01.2017 21:15","8904","8177"
"05.01.2017 21:15 - 05.01.2017 21:30","8786","8032"
"05.01.2017 21:30 - 05.01.2017 21:45","8690","7918"
"05.01.2017 21:45 - 05.01.2017 22:00","8615","7838"
"05.01.2017 22:00 - 05.01.2017 22:15","8715","7957"
"05.01.2017 22:15 - 05.01.2017 22:30","8652","7927"
"05.01.2017 22:30 - 05.01.2017 22:45","8559","7780"
"05.01.2017 22:45 - 05.01.2017 23:00","8484","7677"
"05.01.2017 23:00 - 05.01.2017 23:15","8229","7683"
"05.01.2017 23:15 - 05.01.2017 23:30","8119","7548"
"05.01.2017 23:30 - 05.01.2017 23:45","8027","7443"
"05.01.2017 23:45 - 06.01.2017 00:00","7997","7314"
"06.01.2017 00:00 - 06.01.2017 00:15","7135","7245"
"06.01.2017 00:15 - 06.01.2017 00:30","7074","7187"
"06.01.2017 00:30 - 06.01.2017 00:45","6980","7104"
"06.01.2017 00:45 - 06.01.2017 01:00","6887","7061"
"06.01.2017 01:00 - 06.01.2017 01:15","6797","7039"
"06.01.2017 01:15 - 06.01.2017 01:30","6725","6962"
"06.01.2017 01:30 - 06.01.2017 01:45","6667","6881"
"06.01.2017 01:45 - 06.01.2017 02:00","6608","6824"
"06.01.2017 02:00 - 06.01.2017 02:15","6595","6832"
"06.01.2017 02:15 - 06.01.2017 02:30","6515","6777"
"06.01.2017 02:30 - 06.01.2017 02:45","6451","6695"
"06.01.2017 02:45 - 06.01.2017 03:00","6395","6614"
"06.01.2017 03:00 - 06.01.2017 03:15","6269","6607"
"06.01.2017 03:15 - 06.01.2017 03:30","6237","6526"
"06.01.2017 03:30 - 06.01.2017 03:45","6211","6447"
"06.01.2017 03:45 - 06.01.2017 04:00","6184","6461"
"06.01.2017 04:00 - 06.01.2017 04:15","6197","6491"
"06.01.2017 04:15 - 06.01.2017 04:30","6186","6491"
"06.01.2017 04:30 - 06.01.2017 04:45","6177","6490"
"06.01.2017 04:45 - 06.01.2017 05:00","6210","6531"
"06.01.2017 05:00 - 06.01.2017 05:15","6219","6568"
"06.01.2017 05:15 - 06.01.2017 05:30","6230","6624"
"06.01.2017 05:30 - 06.01.2017 05:45","6234","6682"
"06.01.2017 05:45 - 06.01.2017 06:00","6247","6664"
"06.01.2017 06:00 - 06.01.2017 06:15","6066","6551"
"06.01.2017 06:15 - 06.01.2017 06:30","6082","6594"
"06.01.2017 06:30 - 06.01.2017 06:45","6127","6694"
"06.01.2017 06:45 - 06.01.2017 07:00","6183","6802"
"06.01.2017 07:00 - 06.01.2017 07:15","6473","7049"
"06.01.2017 07:15 - 06.01.2017 07:30","6508","7135"
"06.01.2017 07:30 - 06.01.2017 07:45","6547","7236"
"06.01.2017 07:45 - 06.01.2017 08:00","6597","7289"
"06.01.2017 08:00 - 06.01.2017 08:15","6727","7449"
"06.01.2017 08:15 - 06.01.2017 08:30","6759","7541"
"06.01.2017 08:30 - 06.01.2017 08:45","6806","7656"
"06.01.2017 08:45 - 06.01.2017 09:00","6853","7746"
"06.01.2017 09:00 - 06.01.2017 09:15","7003","7887"
"06.01.2017 09:15 - 06.01.2017 09:30","7061","7957"
"06.01.2017 09:30 - 06.01.2017 09:45","7118","8056"
"06.01.2017 09:45 - 06.01.2017 10:00","7166","8116"
"06.01.2017 10:00 - 06.01.2017 10:15","7228","8194"
"06.01.2017 10:15 - 06.01.2017 10:30","7268","8277"
"06.01.2017 10:30 - 06.01.2017 10:45","7271","8319"
"06.01.2017 10:45 - 06.01.2017 11:00","7271","8387"
"06.01.2017 11:00 - 06.01.2017 11:15","7256","8432"
"06.01.2017 11:15 - 06.01.2017 11:30","7272","8511"
"06.01.2017 11:30 - 06.01.2017 11:45","7249","8492"
"06.01.2017 11:45 - 06.01.2017 12:00","7245","8409"
"06.01.2017 12:00 - 06.01.2017 12:15","7075","8408"
"06.01.2017 12:15 - 06.01.2017 12:30","7031","8320"
"06.01.2017 12:30 - 06.01.2017 12:45","6978","8227"
"06.01.2017 12:45 - 06.01.2017 13:00","6937","8160"
"06.01.2017 13:00 - 06.01.2017 13:15","6833","8130"
"06.01.2017 13:15 - 06.01.2017 13:30","6781","8096"
"06.01.2017 13:30 - 06.01.2017 13:45","6731","8032"
"06.01.2017 13:45 - 06.01.2017 14:00","6671","7996"
"06.01.2017 14:00 - 06.01.2017 14:15","6650","8019"
"06.01.2017 14:15 - 06.01.2017 14:30","6617","7981"
"06.01.2017 14:30 - 06.01.2017 14:45","6593","7936"
"06.01.2017 14:45 - 06.01.2017 15:00","6578","7875"
"06.01.2017 15:00 - 06.01.2017 15:15","6570","7942"
"06.01.2017 15:15 - 06.01.2017 15:30","6553","7898"
"06.01.2017 15:30 - 06.01.2017 15:45","6566","7900"
"06.01.2017 15:45 - 06.01.2017 16:00","6568","7951"
"06.01.2017 16:00 - 06.01.2017 16:15","6759","7977"
"06.01.2017 16:15 - 06.01.2017 16:30","6830","8145"
"06.01.2017 16:30 - 06.01.2017 16:45","6929","8252"
"06.01.2017 16:45 - 06.01.2017 17:00","7018","8432"
"06.01.2017 17:00 - 06.01.2017 17:15","7384","8657"
"06.01.2017 17:15 - 06.01.2017 17:30","7451","8686"
"06.01.2017 17:30 - 06.01.2017 17:45","7522","8704"
"06.01.2017 17:45 - 06.01.2017 18:00","7541","8769"
"06.01.2017 18:00 - 06.01.2017 18:15","7547","8798"
"06.01.2017 18:15 - 06.01.2017 18:30","7483","8741"
"06.01.2017 18:30 - 06.01.2017 18:45","7465","8712"
"06.01.2017 18:45 - 06.01.2017 19:00","7417","8684"
"06.01.2017 19:00 - 06.01.2017 19:15","7244","8457"
"06.01.2017 19:15 - 06.01.2017 19:30","7187","8405"
"06.01.2017 19:30 - 06.01.2017 19:45","7173","8312"
"06.01.2017 19:45 - 06.01.2017 20:00","7138","8273"
"06.01.2017 20:00 - 06.01.2017 20:15","6916","8168"
"06.01.2017 20:15 - 06.01.2017 20:30","6876","8045"
"06.01.2017 20:30 - 06.01.2017 20:45","6862","7970"
"06.01.2017 20:45 - 06.01.2017 21:00","6815","7888"
"06.01.2017 21:00 - 06.01.2017 21:15","6694","7760"
"06.01.2017 21:15 - 06.01.2017 21:30","6638","7677"
"06.01.2017 21:30 - 06.01.2017 21:45","6603","7616"
"06.01.2017 21:45 - 06.01.2017 22:00","6590","7540"
"06.01.2017 22:00 - 06.01.2017 22:15","6955","7836"
"06.01.2017 22:15 - 06.01.2017 22:30","6956","7906"
"06.01.2017 22:30 - 06.01.2017 22:45","6919","7798"
"06.01.2017 22:45 - 06.01.2017 23:00","6834","7721"
"06.01.2017 23:00 - 06.01.2017 23:15","6746","7677"
"06.01.2017 23:15 - 06.01.2017 23:30","6669","7574"
"06.01.2017 23:30 - 06.01.2017 23:45","6619","7488"
"06.01.2017 23:45 - 07.01.2017 00:00","6584","7389"
"07.01.2017 00:00 - 07.01.2017 00:15","6792","7430"
"07.01.2017 00:15 - 07.01.2017 00:30","6810","7353"
"07.01.2017 00:30 - 07.01.2017 00:45","6728","7261"
"07.01.2017 00:45 - 07.01.2017 01:00","6689","7142"
"07.01.2017 01:00 - 07.01.2017 01:15","6619","7132"
"07.01.2017 01:15 - 07.01.2017 01:30","6517","7023"
"07.01.2017 01:30 - 07.01.2017 01:45","6455","6988"
"07.01.2017 01:45 - 07.01.2017 02:00","6387","6921"
"07.01.2017 02:00 - 07.01.2017 02:15","6407","6920"
"07.01.2017 02:15 - 07.01.2017 02:30","6325","6902"
"07.01.2017 02:30 - 07.01.2017 02:45","6269","6815"
"07.01.2017 02:45 - 07.01.2017 03:00","6216","6704"
"07.01.2017 03:00 - 07.01.2017 03:15","6048","6712"
"07.01.2017 03:15 - 07.01.2017 03:30","6020","6620"
"07.01.2017 03:30 - 07.01.2017 03:45","6031","6612"
"07.01.2017 03:45 - 07.01.2017 04:00","6036","6576"
"07.01.2017 04:00 - 07.01.2017 04:15","6056","6579"
"07.01.2017 04:15 - 07.01.2017 04:30","6044","6605"
"07.01.2017 04:30 - 07.01.2017 04:45","6057","6578"
"07.01.2017 04:45 - 07.01.2017 05:00","6118","6604"
"07.01.2017 05:00 - 07.01.2017 05:15","6142","6704"
"07.01.2017 05:15 - 07.01.2017 05:30","6234","6737"
"07.01.2017 05:30 - 07.01.2017 05:45","6297","6825"
"07.01.2017 05:45 - 07.01.2017 06:00","6377","6910"
"07.01.2017 06:00 - 07.01.2017 06:15","6369","6940"
"07.01.2017 06:15 - 07.01.2017 06:30","6364","7034"
"07.01.2017 06:30 - 07.01.2017 06:45","6452","7149"
"07.01.2017 06:45 - 07.01.2017 07:00","6510","7310"
"07.01.2017 07:00 - 07.01.2017 07:15","6961","7642"
"07.01.2017 07:15 - 07.01.2017 07:30","7040","7808"
"07.01.2017 07:30 - 07.01.2017 07:45","7071","7882"
"07.01.2017 07:45 - 07.01.2017 08:00","7148","7995"
"07.01.2017 08:00 - 07.01.2017 08:15","7200","8186"
"07.01.2017 08:15 - 07.01.2017 08:30","7245","8303"
"07.01.2017 08:30 - 07.01.2017 08:45","7308","8412"
"07.01.2017 08:45 - 07.01.2017 09:00","7346","8539"
"07.01.2017 09:00 - 07.01.2017 09:15","7514","8576"
"07.01.2017 09:15 - 07.01.2017 09:30","7537","8557"
"07.01.2017 09:30 - 07.01.2017 09:45","7570","8602"
"07.01.2017 09:45 - 07.01.2017 10:00","7599","8614"
"07.01.2017 10:00 - 07.01.2017 10:15","7594","8644"
"07.01.2017 10:15 - 07.01.2017 10:30","7586","8630"
"07.01.2017 10:30 - 07.01.2017 10:45","7563","8609"
"07.01.2017 10:45 - 07.01.2017 11:00","7571","8616"
"07.01.2017 11:00 - 07.01.2017 11:15","7510","8608"
"07.01.2017 11:15 - 07.01.2017 11:30","7527","8655"
"07.01.2017 11:30 - 07.01.2017 11:45","7512","8657"
"07.01.2017 11:45 - 07.01.2017 12:00","7548","8624"
"07.01.2017 12:00 - 07.01.2017 12:15","7420","8688"
"07.01.2017 12:15 - 07.01.2017 12:30","7353","8605"
"07.01.2017 12:30 - 07.01.2017 12:45","7309","8526"
"07.01.2017 12:45 - 07.01.2017 13:00","7305","8492"
"07.01.2017 13:00 - 07.01.2017 13:15","7262","8453"
"07.01.2017 13:15 - 07.01.2017 13:30","7229","8439"
"07.01.2017 13:30 - 07.01.2017 13:45","7208","8428"
"07.01.2017 13:45 - 07.01.2017 14:00","7136","8341"
"07.01.2017 14:00 - 07.01.2017 14:15","7089","8258"
"07.01.2017 14:15 - 07.01.2017 14:30","7091","8244"
"07.01.2017 14:30 - 07.01.2017 14:45","7156","8325"
"07.01.2017 14:45 - 07.01.2017 15:00","7139","8340"
"07.01.2017 15:00 - 07.01.2017 15:15","7119","8338"
"07.01.2017 15:15 - 07.01.2017 15:30","7090","8299"
"07.01.2017 15:30 - 07.01.2017 15:45","7149","8358"
"07.01.2017 15:45 - 07.01.2017 16:00","7145","8372"
"07.01.2017 16:00 - 07.01.2017 16:15","7387","8430"
"07.01.2017 16:15 - 07.01.2017 16:30","7415","8538"
"07.01.2017 16:30 - 07.01.2017 16:45","7522","8723"
"07.01.2017 16:45 - 07.01.2017 17:00","7619","8897"
"07.01.2017 17:00 - 07.01.2017 17:15","7916","9010"
"07.01.2017 17:15 - 07.01.2017 17:30","7973","9054"
"07.01.2017 17:30 - 07.01.2017 17:45","8057","9057"
"07.01.2017 17:45 - 07.01.2017 18:00","8065","9066"
"07.01.2017 18:00 - 07.01.2017 18:15","7965","9049"
"07.01.2017 18:15 - 07.01.2017 18:30","7873","8922"
"07.01.2017 18:30 - 07.01.2017 18:45","7828","8806"
"07.01.2017 18:45 - 07.01.2017 19:00","7757","8766"
"07.01.2017 19:00 - 07.01.2017 19:15","7583","8552"
"07.01.2017 19:15 - 07.01.2017 19:30","7474","8463"
"07.01.2017 19:30 - 07.01.2017 19:45","7458","8354"
"07.01.2017 19:45 - 07.01.2017 20:00","7416","8220"
"07.01.2017 20:00 - 07.01.2017 20:15","7285","8101"
"07.01.2017 20:15 - 07.01.2017 20:30","7275","7974"
"07.01.2017 20:30 - 07.01.2017 20:45","7260","7868"
"07.01.2017 20:45 - 07.01.2017 21:00","7193","7725"
"07.01.2017 21:00 - 07.01.2017 21:15","6907","7660"
"07.01.2017 21:15 - 07.01.2017 21:30","6848","7558"
"07.01.2017 21:30 - 07.01.2017 21:45","6835","7454"
"07.01.2017 21:45 - 07.01.2017 22:00","6830","7396"
"07.01.2017 22:00 - 07.01.2017 22:15","7213","7665"
"07.01.2017 22:15 - 07.01.2017 22:30","7131","7713"
"07.01.2017 22:30 - 07.01.2017 22:45","7063","7598"
"07.01.2017 22:45 - 07.01.2017 23:00","6944","7518"
"07.01.2017 23:00 - 07.01.2017 23:15","6834","7521"
"07.01.2017 23:15 - 07.01.2017 23:30","6728","7426"
"07.01.2017 23:30 - 07.01.2017 23:45","6626","7283"
"07.01.2017 23:45 - 08.01.2017 00:00","6563","7185"
"08.01.2017 00:00 - 08.01.2017 00:15","6713","7197"
"08.01.2017 00:15 - 08.01.2017 00:30","6663","7036"
"08.01.2017 00:30 - 08.01.2017 00:45","6586","6940"
"08.01.2017 00:45 - 08.01.2017 01:00","6530","6875"
"08.01.2017 01:00 - 08.01.2017 01:15","6410","6857"
"08.01.2017 01:15 - 08.01.2017 01:30","6339","6802"
"08.01.2017 01:30 - 08.01.2017 01:45","6291","6673"
"08.01.2017 01:45 - 08.01.2017 02:00","6228","6591"
"08.01.2017 02:00 - 08.01.2017 02:15","6248","6708"
"08.01.2017 02:15 - 08.01.2017 02:30","6179","6601"
"08.01.2017 02:30 - 08.01.2017 02:45","6135","6524"
"08.01.2017 02:45 - 08.01.2017 03:00","6084","6470"
"08.01.2017 03:00 - 08.01.2017 03:15","6012","6408"
"08.01.2017 03:15 - 08.01.2017 03:30","5926","6336"
"08.01.2017 03:30 - 08.01.2017 03:45","5890","6295"
"08.01.2017 03:45 - 08.01.2017 04:00","5869","6243"
"08.01.2017 04:00 - 08.01.2017 04:15","5860","6226"
"08.01.2017 04:15 - 08.01.2017 04:30","5847","6217"
"08.01.2017 04:30 - 08.01.2017 04:45","5895","6219"
"08.01.2017 04:45 - 08.01.2017 05:00","5870","6209"
"08.01.2017 05:00 - 08.01.2017 05:15","5939","6306"
"08.01.2017 05:15 - 08.01.2017 05:30","5969","6327"
"08.01.2017 05:30 - 08.01.2017 05:45","5949","6382"
"08.01.2017 05:45 - 08.01.2017 06:00","5951","6404"
"08.01.2017 06:00 - 08.01.2017 06:15","5882","6388"
"08.01.2017 06:15 - 08.01.2017 06:30","5839","6413"
"08.01.2017 06:30 - 08.01.2017 06:45","5866","6508"
"08.01.2017 06:45 - 08.01.2017 07:00","5900","6600"
"08.01.2017 07:00 - 08.01.2017 07:15","6291","6913"
"08.01.2017 07:15 - 08.01.2017 07:30","6305","7017"
"08.01.2017 07:30 - 08.01.2017 07:45","6322","7126"
"08.01.2017 07:45 - 08.01.2017 08:00","6382","7174"
"08.01.2017 08:00 - 08.01.2017 08:15","6536","7296"
"08.01.2017 08:15 - 08.01.2017 08:30","6634","7363"
"08.01.2017 08:30 - 08.01.2017 08:45","6676","7459"
"08.01.2017 08:45 - 08.01.2017 09:00","6739","7576"
"08.01.2017 09:00 - 08.01.2017 09:15","6901","7671"
"08.01.2017 09:15 - 08.01.2017 09:30","6988","7766"
"08.01.2017 09:30 - 08.01.2017 09:45","7024","7848"
"08.01.2017 09:45 - 08.01.2017 10:00","7076","7857"
"08.01.2017 10:00 - 08.01.2017 10:15","7144","7992"
"08.01.2017 10:15 - 08.01.2017 10:30","7157","8094"
"08.01.2017 10:30 - 08.01.2017 10:45","7170","8160"
"08.01.2017 10:45 - 08.01.2017 11:00","7200","8261"
"08.01.2017 11:00 - 08.01.2017 11:15","7230","8265"
"08.01.2017 11:15 - 08.01.2017 11:30","7207","8370"
"08.01.2017 11:30 - 08.01.2017 11:45","7211","8365"
"08.01.2017 11:45 - 08.01.2017 12:00","7236","8321"
"08.01.2017 12:00 - 08.01.2017 12:15","7104","8260"
"08.01.2017 12:15 - 08.01.2017 12:30","7045","8178"
"08.01.2017 12:30 - 08.01.2017 12:45","7013","8092"
"08.01.2017 12:45 - 08.01.2017 13:00","6972","8013"
"08.01.2017 13:00 - 08.01.2017 13:15","6931","7998"
"08.01.2017 13:15 - 08.01.2017 13:30","6876","7948"
"08.01.2017 13:30 - 08.01.2017 13:45","6862","7894"
"08.01.2017 13:45 - 08.01.2017 14:00","6783","7810"
"08.01.2017 14:00 - 08.01.2017 14:15","6793","7784"
"08.01.2017 14:15 - 08.01.2017 14:30","6753","7737"
"08.01.2017 14:30 - 08.01.2017 14:45","6737","7722"
"08.01.2017 14:45 - 08.01.2017 15:00","6710","7682"
"08.01.2017 15:00 - 08.01.2017 15:15","6783","7706"
"08.01.2017 15:15 - 08.01.2017 15:30","6757","7686"
"08.01.2017 15:30 - 08.01.2017 15:45","6770","7680"
"08.01.2017 15:45 - 08.01.2017 16:00","6764","7704"
"08.01.2017 16:00 - 08.01.2017 16:15","7012","7758"
"08.01.2017 16:15 - 08.01.2017 16:30","7040","7843"
"08.01.2017 16:30 - 08.01.2017 16:45","7115","8027"
"08.01.2017 16:45 - 08.01.2017 17:00","7219","8226"
"08.01.2017 17:00 - 08.01.2017 17:15","7496","8437"
"08.01.2017 17:15 - 08.01.2017 17:30","7580","8518"
"08.01.2017 17:30 - 08.01.2017 17:45","7659","8521"
"08.01.2017 17:45 - 08.01.2017 18:00","7703","8552"
"08.01.2017 18:00 - 08.01.2017 18:15","7795","8684"
"08.01.2017 18:15 - 08.01.2017 18:30","7796","8626"
"08.01.2017 18:30 - 08.01.2017 18:45","7817","8576"
"08.01.2017 18:45 - 08.01.2017 19:00","7796","8524"
"08.01.2017 19:00 - 08.01.2017 19:15","7680","8338"
"08.01.2017 19:15 - 08.01.2017 19:30","7638","8282"
"08.01.2017 19:30 - 08.01.2017 19:45","7633","8166"
"08.01.2017 19:45 - 08.01.2017 20:00","7594","8068"
"08.01.2017 20:00 - 08.01.2017 20:15","7406","7996"
"08.01.2017 20:15 - 08.01.2017 20:30","7367","7870"
"08.01.2017 20:30 - 08.01.2017 20:45","7366","7738"
"08.01.2017 20:45 - 08.01.2017 21:00","7304","7643"
"08.01.2017 21:00 - 08.01.2017 21:15","7056","7646"
"08.01.2017 21:15 - 08.01.2017 21:30","7023","7571"
"08.01.2017 21:30 - 08.01.2017 21:45","7021","7459"
"08.01.2017 21:45 - 08.01.2017 22:00","7038","7438"
"08.01.2017 22:00 - 08.01.2017 22:15","7383","7664"
"08.01.2017 22:15 - 08.01.2017 22:30","7368","7658"
"08.01.2017 22:30 - 08.01.2017 22:45","7328","7507"
"08.01.2017 22:45 - 08.01.2017 23:00","7232","7441"
"08.01.2017 23:00 - 08.01.2017 23:15","7033","7440"
"08.01.2017 23:15 - 08.01.2017 23:30","6944","7302"
"08.01.2017 23:30 - 08.01.2017 23:45","6892","7146"
"08.01.2017 23:45 - 09.01.2017 00:00","6853","7092"
"09.01.2017 00:00 - 09.01.2017 00:15","6978","6967"
"09.01.2017 00:15 - 09.01.2017 00:30","6931","6910"
"09.01.2017 00:30 - 09.01.2017 00:45","6864","6793"
"09.01.2017 00:45 - 09.01.2017 01:00","6817","6681"
"09.01.2017 01:00 - 09.01.2017 01:15","6755","6736"
"09.01.2017 01:15 - 09.01.2017 01:30","6676","6656"
"09.01.2017 01:30 - 09.01.2017 01:45","6636","6589"
"09.01.2017 01:45 - 09.01.2017 02:00","6575","6541"
"09.01.2017 02:00 - 09.01.2017 02:15","6596","6658"
"09.01.2017 02:15 - 09.01.2017 02:30","6538","6591"
"09.01.2017 02:30 - 09.01.2017 02:45","6509","6508"
"09.01.2017 02:45 - 09.01.2017 03:00","6471","6445"
"09.01.2017 03:00 - 09.01.2017 03:15","6390","6426"
"09.01.2017 03:15 - 09.01.2017 03:30","6361","6394"
"09.01.2017 03:30 - 09.01.2017 03:45","6362","6362"
"09.01.2017 03:45 - 09.01.2017 04:00","6368","6400"
"09.01.2017 04:00 - 09.01.2017 04:15","6500","6500"
"09.01.2017 04:15 - 09.01.2017 04:30","6511","6540"
"09.01.2017 04:30 - 09.01.2017 04:45","6583","6626"
"09.01.2017 04:45 - 09.01.2017 05:00","6649","6726"
"09.01.2017 05:00 - 09.01.2017 05:15","7024","7017"
"09.01.2017 05:15 - 09.01.2017 05:30","7151","7188"
"09.01.2017 05:30 - 09.01.2017 05:45","7267","7422"
"09.01.2017 05:45 - 09.01.2017 06:00","7434","7686"
"09.01.2017 06:00 - 09.01.2017 06:15","7920","7927"
"09.01.2017 06:15 - 09.01.2017 06:30","8108","8263"
"09.01.2017 06:30 - 09.01.2017 06:45","8235","8516"
"09.01.2017 06:45 - 09.01.2017 07:00","8344","8796"
"09.01.2017 07:00 - 09.01.2017 07:15","8968","9256"
"09.01.2017 07:15 - 09.01.2017 07:30","9048","9435"
"09.01.2017 07:30 - 09.01.2017 07:45","9098","9584"
"09.01.2017 07:45 - 09.01.2017 08:00","9172","9679"
"09.01.2017 08:00 - 09.01.2017 08:15","9268","9808"
"09.01.2017 08:15 - 09.01.2017 08:30","9317","9876"
"09.01.2017 08:30 - 09.01.2017 08:45","9362","9960"
"09.01.2017 08:45 - 09.01.2017 09:00","9378","9990"
"09.01.2017 09:00 - 09.01.2017 09:15","9387","10013"
"09.01.2017 09:15 - 09.01.2017 09:30","9425","10083"
"09.01.2017 09:30 - 09.01.2017 09:45","9462","10092"
"09.01.2017 09:45 - 09.01.2017 10:00","9487","10070"
"09.01.2017 10:00 - 09.01.2017 10:15","9424","10060"
"09.01.2017 10:15 - 09.01.2017 10:30","9432","10087"
"09.01.2017 10:30 - 09.01.2017 10:45","9428","10110"
"09.01.2017 10:45 - 09.01.2017 11:00","9445","10130"
"09.01.2017 11:00 - 09.01.2017 11:15","9371","10102"
"09.01.2017 11:15 - 09.01.2017 11:30","9376","10130"
"09.01.2017 11:30 - 09.01.2017 11:45","9364","10032"
"09.01.2017 11:45 - 09.01.2017 12:00","9379","10039"
"09.01.2017 12:00 - 09.01.2017 12:15","9243","10047"
"09.01.2017 12:15 - 09.01.2017 12:30","9181","9950"
"09.01.2017 12:30 - 09.01.2017 12:45","9171","9930"
"09.01.2017 12:45 - 09.01.2017 13:00","9166","9915"
"09.01.2017 13:00 - 09.01.2017 13:15","9236","9960"
"09.01.2017 13:15 - 09.01.2017 13:30","9224","9947"
"09.01.2017 13:30 - 09.01.2017 13:45","9196","9894"
"09.01.2017 13:45 - 09.01.2017 14:00","9127","9858"
"09.01.2017 14:00 - 09.01.2017 14:15","9119","9808"
"09.01.2017 14:15 - 09.01.2017 14:30","9105","9821"
"09.01.2017 14:30 - 09.01.2017 14:45","9093","9862"
"09.01.2017 14:45 - 09.01.2017 15:00","9081","9833"
"09.01.2017 15:00 - 09.01.2017 15:15","9106","9892"
"09.01.2017 15:15 - 09.01.2017 15:30","9088","9898"
"09.01.2017 15:30 - 09.01.2017 15:45","9096","9937"
"09.01.2017 15:45 - 09.01.2017 16:00","9081","9918"
"09.01.2017 16:00 - 09.01.2017 16:15","9271","9946"
"09.01.2017 16:15 - 09.01.2017 16:30","9291","10032"
"09.01.2017 16:30 - 09.01.2017 16:45","9342","10116"
"09.01.2017 16:45 - 09.01.2017 17:00","9400","10188"
"09.01.2017 17:00 - 09.01.2017 17:15","9622","10308"
"09.01.2017 17:15 - 09.01.2017 17:30","9680","10349"
"09.01.2017 17:30 - 09.01.2017 17:45","9741","10306"
"09.01.2017 17:45 - 09.01.2017 18:00","9749","10326"
"09.01.2017 18:00 - 09.01.2017 18:15","9718","10262"
"09.01.2017 18:15 - 09.01.2017 18:30","9667","10171"
"09.01.2017 18:30 - 09.01.2017 18:45","9649","10078"
"09.01.2017 18:45 - 09.01.2017 19:00","9596","10012"
"09.01.2017 19:00 - 09.01.2017 19:15","9357","9741"
"09.01.2017 19:15 - 09.01.2017 19:30","9253","9636"
"09.01.2017 19:30 - 09.01.2017 19:45","9211","9546"
"09.01.2017 19:45 - 09.01.2017 20:00","9124","9354"
"09.01.2017 20:00 - 09.01.2017 20:15","8771","9308"
"09.01.2017 20:15 - 09.01.2017 20:30","8711","9177"
"09.01.2017 20:30 - 09.01.2017 20:45","8643","8970"
"09.01.2017 20:45 - 09.01.2017 21:00","8564","8865"
"09.01.2017 21:00 - 09.01.2017 21:15","8196","8791"
"09.01.2017 21:15 - 09.01.2017 21:30","8117","8661"
"09.01.2017 21:30 - 09.01.2017 21:45","8058","8463"
"09.01.2017 21:45 - 09.01.2017 22:00","8002","8323"
"09.01.2017 22:00 - 09.01.2017 22:15","8217","8499"
"09.01.2017 22:15 - 09.01.2017 22:30","8144","8465"
"09.01.2017 22:30 - 09.01.2017 22:45","8059","8340"
"09.01.2017 22:45 - 09.01.2017 23:00","7929","8212"
"09.01.2017 23:00 - 09.01.2017 23:15","7726","8113"
"09.01.2017 23:15 - 09.01.2017 23:30","7607","7940"
