"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2015 12:15 - 05.01.2015 12:30","60999","67702"
"05.01.2015 12:30 - 05.01.2015 12:45","60311","67714"
"05.01.2015 12:45 - 05.01.2015 13:00","60947","67572"
"05.01.2015 13:00 - 05.01.2015 13:15","60108","67533"
"05.01.2015 13:15 - 05.01.2015 13:30","58222","66988"
"05.01.2015 13:30 - 05.01.2015 13:45","59939","66588"
"05.01.2015 13:45 - 05.01.2015 14:00","59191","66099"
"05.01.2015 14:00 - 05.01.2015 14:15","57132","65943"
"05.01.2015 14:15 - 05.01.2015 14:30","56880","65820"
"05.01.2015 14:30 - 05.01.2015 14:45","57144","65528"
"05.01.2015 14:45 - 05.01.2015 15:00","58969","65451"
"05.01.2015 15:00 - 05.01.2015 15:15","58940","65338"
"05.01.2015 15:15 - 05.01.2015 15:30","58839","65119"
"05.01.2015 15:30 - 05.01.2015 15:45","58323","64778"
"05.01.2015 15:45 - 05.01.2015 16:00","57829","64613"
"05.01.2015 16:00 - 05.01.2015 16:15","58297","65127"
"05.01.2015 16:15 - 05.01.2015 16:30","57869","65624"
"05.01.2015 16:30 - 05.01.2015 16:45","58224","66302"
"05.01.2015 16:45 - 05.01.2015 17:00","58898","67318"
"05.01.2015 17:00 - 05.01.2015 17:15","59174","68673"
"05.01.2015 17:15 - 05.01.2015 17:30","59680","69720"
"05.01.2015 17:30 - 05.01.2015 17:45","60167","70121"
"05.01.2015 17:45 - 05.01.2015 18:00","60572","70455"
"05.01.2015 18:00 - 05.01.2015 18:15","60578","70165"
"05.01.2015 18:15 - 05.01.2015 18:30","60574","69895"
"05.01.2015 18:30 - 05.01.2015 18:45","61086","69465"
"05.01.2015 18:45 - 05.01.2015 19:00","61307","69355"
"05.01.2015 19:00 - 05.01.2015 19:15","60952","68883"
"05.01.2015 19:15 - 05.01.2015 19:30","60716","68309"
"05.01.2015 19:30 - 05.01.2015 19:45","60168","67723"
"05.01.2015 19:45 - 05.01.2015 20:00","59420","66933"
"05.01.2015 20:00 - 05.01.2015 20:15","58242","65373"
"05.01.2015 20:15 - 05.01.2015 20:30","57424","64117"
"05.01.2015 20:30 - 05.01.2015 20:45","56290","62986"
"05.01.2015 20:45 - 05.01.2015 21:00","55412","62070"
"05.01.2015 21:00 - 05.01.2015 21:15","54731","61575"
"05.01.2015 21:15 - 05.01.2015 21:30","54571","60939"
"05.01.2015 21:30 - 05.01.2015 21:45","53593","60187"
"05.01.2015 21:45 - 05.01.2015 22:00","53133","59659"
"05.01.2015 22:00 - 05.01.2015 22:15","52974","60103"
"05.01.2015 22:15 - 05.01.2015 22:30","52783","59485"
"05.01.2015 22:30 - 05.01.2015 22:45","51743","58469"
"05.01.2015 22:45 - 05.01.2015 23:00","50744","57240"
"05.01.2015 23:00 - 05.01.2015 23:15","47696","56061"
"05.01.2015 23:15 - 05.01.2015 23:30","48813","54905"
"05.01.2015 23:30 - 05.01.2015 23:45","47868","53999"
"05.01.2015 23:45 - 06.01.2015 00:00","47090","53467"
"06.01.2015 00:00 - 06.01.2015 00:15","47284","52438"
"06.01.2015 00:15 - 06.01.2015 00:30","42813","51543"
"06.01.2015 00:30 - 06.01.2015 00:45","45660","50762"
"06.01.2015 00:45 - 06.01.2015 01:00","45105","50158"
"06.01.2015 01:00 - 06.01.2015 01:15","44765","49593"
"06.01.2015 01:15 - 06.01.2015 01:30","44162","48938"
"06.01.2015 01:30 - 06.01.2015 01:45","43706","48573"
"06.01.2015 01:45 - 06.01.2015 02:00","43279","48371"
"06.01.2015 02:00 - 06.01.2015 02:15","42938","48172"
"06.01.2015 02:15 - 06.01.2015 02:30","42669","47875"
"06.01.2015 02:30 - 06.01.2015 02:45","43093","47706"
"06.01.2015 02:45 - 06.01.2015 03:00","42594","47728"
"06.01.2015 03:00 - 06.01.2015 03:15","42744","47870"
"06.01.2015 03:15 - 06.01.2015 03:30","42582","47778"
"06.01.2015 03:30 - 06.01.2015 03:45","42652","47875"
"06.01.2015 03:45 - 06.01.2015 04:00","42920","48005"
"06.01.2015 04:00 - 06.01.2015 04:15","43150","48481"
"06.01.2015 04:15 - 06.01.2015 04:30","43451","48332"
"06.01.2015 04:30 - 06.01.2015 04:45","43751","48626"
"06.01.2015 04:45 - 06.01.2015 05:00","44091","49048"
"06.01.2015 05:00 - 06.01.2015 05:15","44948","49620"
"06.01.2015 05:15 - 06.01.2015 05:30","45404","50097"
"06.01.2015 05:30 - 06.01.2015 05:45","46134","50538"
"06.01.2015 05:45 - 06.01.2015 06:00","47105","51280"
"06.01.2015 06:00 - 06.01.2015 06:15","48692","52346"
"06.01.2015 06:15 - 06.01.2015 06:30","49859","53884"
"06.01.2015 06:30 - 06.01.2015 06:45","51863","55456"
"06.01.2015 06:45 - 06.01.2015 07:00","52300","56445"
"06.01.2015 07:00 - 06.01.2015 07:15","54166","58245"
"06.01.2015 07:15 - 06.01.2015 07:30","55287","59213"
"06.01.2015 07:30 - 06.01.2015 07:45","56068","60357"
"06.01.2015 07:45 - 06.01.2015 08:00","56696","61284"
"06.01.2015 08:00 - 06.01.2015 08:15","57959","61989"
"06.01.2015 08:15 - 06.01.2015 08:30","58132","62177"
"06.01.2015 08:30 - 06.01.2015 08:45","58447","62510"
"06.01.2015 08:45 - 06.01.2015 09:00","58883","62780"
"06.01.2015 09:00 - 06.01.2015 09:15","58960","62922"
"06.01.2015 09:15 - 06.01.2015 09:30","59575","63447"
"06.01.2015 09:30 - 06.01.2015 09:45","60189","63968"
"06.01.2015 09:45 - 06.01.2015 10:00","60445","64548"
"06.01.2015 10:00 - 06.01.2015 10:15","60875","64732"
"06.01.2015 10:15 - 06.01.2015 10:30","60630","65103"
"06.01.2015 10:30 - 06.01.2015 10:45","61189","65472"
"06.01.2015 10:45 - 06.01.2015 11:00","61470","65914"
"06.01.2015 11:00 - 06.01.2015 11:15","61792","66116"
"06.01.2015 11:15 - 06.01.2015 11:30","62064","66644"
"06.01.2015 11:30 - 06.01.2015 11:45","62486","66810"
"06.01.2015 11:45 - 06.01.2015 12:00","62916","66704"
"06.01.2015 12:00 - 06.01.2015 12:15","62771","66723"
"06.01.2015 12:15 - 06.01.2015 12:30","62600","66559"
"06.01.2015 12:30 - 06.01.2015 12:45","61775","66419"
"06.01.2015 12:45 - 06.01.2015 13:00","61597","66178"
"06.01.2015 13:00 - 06.01.2015 13:15","60337","66014"
"06.01.2015 13:15 - 06.01.2015 13:30","61645","65587"
"06.01.2015 13:30 - 06.01.2015 13:45","61650","65183"
"06.01.2015 13:45 - 06.01.2015 14:00","60748","64635"
"06.01.2015 14:00 - 06.01.2015 14:15","58395","64012"
"06.01.2015 14:15 - 06.01.2015 14:30","58137","63736"
"06.01.2015 14:30 - 06.01.2015 14:45","60659","63551"
"06.01.2015 14:45 - 06.01.2015 15:00","56655","63360"
"06.01.2015 15:00 - 06.01.2015 15:15","59719","63283"
"06.01.2015 15:15 - 06.01.2015 15:30","59726","63266"
"06.01.2015 15:30 - 06.01.2015 15:45","59369","63137"
"06.01.2015 15:45 - 06.01.2015 16:00","58967","63187"
"06.01.2015 16:00 - 06.01.2015 16:15","59256","63517"
"06.01.2015 16:15 - 06.01.2015 16:30","58699","64100"
"06.01.2015 16:30 - 06.01.2015 16:45","59143","65013"
"06.01.2015 16:45 - 06.01.2015 17:00","59709","66245"
"06.01.2015 17:00 - 06.01.2015 17:15","60260","67749"
"06.01.2015 17:15 - 06.01.2015 17:30","60701","68781"
"06.01.2015 17:30 - 06.01.2015 17:45","61091","69522"
"06.01.2015 17:45 - 06.01.2015 18:00","61346","69719"
"06.01.2015 18:00 - 06.01.2015 18:15","61715","69358"
"06.01.2015 18:15 - 06.01.2015 18:30","61585","68769"
"06.01.2015 18:30 - 06.01.2015 18:45","61997","68766"
"06.01.2015 18:45 - 06.01.2015 19:00","61756","68723"
"06.01.2015 19:00 - 06.01.2015 19:15","61823","68339"
"06.01.2015 19:15 - 06.01.2015 19:30","61944","67714"
"06.01.2015 19:30 - 06.01.2015 19:45","61376","67311"
"06.01.2015 19:45 - 06.01.2015 20:00","60536","66869"
"06.01.2015 20:00 - 06.01.2015 20:15","59840","65559"
"06.01.2015 20:15 - 06.01.2015 20:30","58737","64404"
"06.01.2015 20:30 - 06.01.2015 20:45","57737","63520"
"06.01.2015 20:45 - 06.01.2015 21:00","56712","62564"
"06.01.2015 21:00 - 06.01.2015 21:15","56113","62227"
"06.01.2015 21:15 - 06.01.2015 21:30","55900","61748"
"06.01.2015 21:30 - 06.01.2015 21:45","55025","61001"
"06.01.2015 21:45 - 06.01.2015 22:00","54418","60028"
"06.01.2015 22:00 - 06.01.2015 22:15","54166","60204"
"06.01.2015 22:15 - 06.01.2015 22:30","54260","59477"
"06.01.2015 22:30 - 06.01.2015 22:45","53182","58443"
"06.01.2015 22:45 - 06.01.2015 23:00","52175","57172"
"06.01.2015 23:00 - 06.01.2015 23:15","50964","56327"
"06.01.2015 23:15 - 06.01.2015 23:30","47956","55276"
"06.01.2015 23:30 - 06.01.2015 23:45","49440","54236"
"06.01.2015 23:45 - 07.01.2015 00:00","48541","53516"
"07.01.2015 00:00 - 07.01.2015 00:15","47127","52408"
"07.01.2015 00:15 - 07.01.2015 00:30","46288","51666"
"07.01.2015 00:30 - 07.01.2015 00:45","45406","50706"
"07.01.2015 00:45 - 07.01.2015 01:00","45050","50307"
"07.01.2015 01:00 - 07.01.2015 01:15","44437","49799"
"07.01.2015 01:15 - 07.01.2015 01:30","43887","49164"
"07.01.2015 01:30 - 07.01.2015 01:45","43534","48830"
"07.01.2015 01:45 - 07.01.2015 02:00","43326","48691"
"07.01.2015 02:00 - 07.01.2015 02:15","42956","48561"
"07.01.2015 02:15 - 07.01.2015 02:30","43102","48432"
"07.01.2015 02:30 - 07.01.2015 02:45","42772","48395"
"07.01.2015 02:45 - 07.01.2015 03:00","42300","48341"
"07.01.2015 03:00 - 07.01.2015 03:15","42677","48481"
"07.01.2015 03:15 - 07.01.2015 03:30","42705","48526"
"07.01.2015 03:30 - 07.01.2015 03:45","42932","48571"
"07.01.2015 03:45 - 07.01.2015 04:00","43434","48596"
"07.01.2015 04:00 - 07.01.2015 04:15","44078","48995"
"07.01.2015 04:15 - 07.01.2015 04:30","44467","49252"
"07.01.2015 04:30 - 07.01.2015 04:45","44727","49707"
"07.01.2015 04:45 - 07.01.2015 05:00","45385","50306"
"07.01.2015 05:00 - 07.01.2015 05:15","46145","51667"
"07.01.2015 05:15 - 07.01.2015 05:30","46761","52312"
"07.01.2015 05:30 - 07.01.2015 05:45","47537","53359"
"07.01.2015 05:45 - 07.01.2015 06:00","48046","54797"
"07.01.2015 06:00 - 07.01.2015 06:15","50246","57487"
"07.01.2015 06:15 - 07.01.2015 06:30","52367","59991"
"07.01.2015 06:30 - 07.01.2015 06:45","53837","62000"
"07.01.2015 06:45 - 07.01.2015 07:00","55443","63665"
"07.01.2015 07:00 - 07.01.2015 07:15","57394","65834"
"07.01.2015 07:15 - 07.01.2015 07:30","58231","67244"
"07.01.2015 07:30 - 07.01.2015 07:45","59137","68471"
"07.01.2015 07:45 - 07.01.2015 08:00","59721","69672"
"07.01.2015 08:00 - 07.01.2015 08:15","60543","70719"
"07.01.2015 08:15 - 07.01.2015 08:30","60687","70949"
"07.01.2015 08:30 - 07.01.2015 08:45","60791","70928"
"07.01.2015 08:45 - 07.01.2015 09:00","60924","71042"
"07.01.2015 09:00 - 07.01.2015 09:15","60902","70883"
"07.01.2015 09:15 - 07.01.2015 09:30","61284","71047"
"07.01.2015 09:30 - 07.01.2015 09:45","61506","71212"
"07.01.2015 09:45 - 07.01.2015 10:00","61744","71486"
"07.01.2015 10:00 - 07.01.2015 10:15","61918","71939"
"07.01.2015 10:15 - 07.01.2015 10:30","62188","72092"
"07.01.2015 10:30 - 07.01.2015 10:45","62501","72449"
"07.01.2015 10:45 - 07.01.2015 11:00","62808","72625"
"07.01.2015 11:00 - 07.01.2015 11:15","63255","72857"
"07.01.2015 11:15 - 07.01.2015 11:30","63340","73311"
"07.01.2015 11:30 - 07.01.2015 11:45","63894","73720"
"07.01.2015 11:45 - 07.01.2015 12:00","63877","73599"
"07.01.2015 12:00 - 07.01.2015 12:15","63464","73003"
"07.01.2015 12:15 - 07.01.2015 12:30","63159","73082"
"07.01.2015 12:30 - 07.01.2015 12:45","63260","73094"
"07.01.2015 12:45 - 07.01.2015 13:00","63132","73011"
"07.01.2015 13:00 - 07.01.2015 13:15","63597","72744"
"07.01.2015 13:15 - 07.01.2015 13:30","62865","72389"
"07.01.2015 13:30 - 07.01.2015 13:45","60773","72215"
"07.01.2015 13:45 - 07.01.2015 14:00","62384","71683"
"07.01.2015 14:00 - 07.01.2015 14:15","62334","71461"
"07.01.2015 14:15 - 07.01.2015 14:30","62061","71272"
"07.01.2015 14:30 - 07.01.2015 14:45","61902","71091"
"07.01.2015 14:45 - 07.01.2015 15:00","61590","70577"
"07.01.2015 15:00 - 07.01.2015 15:15","62094","70716"
"07.01.2015 15:15 - 07.01.2015 15:30","61992","70383"
"07.01.2015 15:30 - 07.01.2015 15:45","61980","70011"
"07.01.2015 15:45 - 07.01.2015 16:00","61056","69711"
"07.01.2015 16:00 - 07.01.2015 16:15","62046","69836"
"07.01.2015 16:15 - 07.01.2015 16:30","61441","70116"
"07.01.2015 16:30 - 07.01.2015 16:45","61868","71168"
"07.01.2015 16:45 - 07.01.2015 17:00","62881","72259"
"07.01.2015 17:00 - 07.01.2015 17:15","63693","73718"
"07.01.2015 17:15 - 07.01.2015 17:30","64259","74634"
"07.01.2015 17:30 - 07.01.2015 17:45","64554","74906"
"07.01.2015 17:45 - 07.01.2015 18:00","64831","74969"
"07.01.2015 18:00 - 07.01.2015 18:15","64500","74529"
"07.01.2015 18:15 - 07.01.2015 18:30","64328","74255"
"07.01.2015 18:30 - 07.01.2015 18:45","64344","74182"
"07.01.2015 18:45 - 07.01.2015 19:00","64158","74006"
"07.01.2015 19:00 - 07.01.2015 19:15","63711","73379"
"07.01.2015 19:15 - 07.01.2015 19:30","62784","72691"
"07.01.2015 19:30 - 07.01.2015 19:45","61956","72046"
"07.01.2015 19:45 - 07.01.2015 20:00","61487","71356"
"07.01.2015 20:00 - 07.01.2015 20:15","60235","69936"
"07.01.2015 20:15 - 07.01.2015 20:30","58915","68663"
"07.01.2015 20:30 - 07.01.2015 20:45","57729","67576"
"07.01.2015 20:45 - 07.01.2015 21:00","56739","66692"
"07.01.2015 21:00 - 07.01.2015 21:15","55948","66060"
"07.01.2015 21:15 - 07.01.2015 21:30","55940","65293"
"07.01.2015 21:30 - 07.01.2015 21:45","55192","64624"
"07.01.2015 21:45 - 07.01.2015 22:00","54430","63851"
"07.01.2015 22:00 - 07.01.2015 22:15","53958","64292"
"07.01.2015 22:15 - 07.01.2015 22:30","54124","63565"
"07.01.2015 22:30 - 07.01.2015 22:45","53094","62220"
"07.01.2015 22:45 - 07.01.2015 23:00","51742","60991"
"07.01.2015 23:00 - 07.01.2015 23:15","50444","59899"
"07.01.2015 23:15 - 07.01.2015 23:30","50002","58431"
"07.01.2015 23:30 - 07.01.2015 23:45","48648","57371"
"07.01.2015 23:45 - 08.01.2015 00:00","47994","56540"
"08.01.2015 00:00 - 08.01.2015 00:15","47978","55518"
"08.01.2015 00:15 - 08.01.2015 00:30","47239","54644"
"08.01.2015 00:30 - 08.01.2015 00:45","46634","53940"
"08.01.2015 00:45 - 08.01.2015 01:00","46147","53279"
"08.01.2015 01:00 - 08.01.2015 01:15","45579","52730"
"08.01.2015 01:15 - 08.01.2015 01:30","45120","51965"
"08.01.2015 01:30 - 08.01.2015 01:45","44676","51862"
"08.01.2015 01:45 - 08.01.2015 02:00","44321","51314"
"08.01.2015 02:00 - 08.01.2015 02:15","43972","51167"
"08.01.2015 02:15 - 08.01.2015 02:30","43802","50978"
"08.01.2015 02:30 - 08.01.2015 02:45","43710","50907"
"08.01.2015 02:45 - 08.01.2015 03:00","43780","50547"
"08.01.2015 03:00 - 08.01.2015 03:15","43865","51043"
"08.01.2015 03:15 - 08.01.2015 03:30","43921","51034"
"08.01.2015 03:30 - 08.01.2015 03:45","43924","51047"
"08.01.2015 03:45 - 08.01.2015 04:00","44139","51147"
"08.01.2015 04:00 - 08.01.2015 04:15","44328","51639"
"08.01.2015 04:15 - 08.01.2015 04:30","44602","52011"
"08.01.2015 04:30 - 08.01.2015 04:45","44988","52392"
"08.01.2015 04:45 - 08.01.2015 05:00","45527","52637"
"08.01.2015 05:00 - 08.01.2015 05:15","46199","53748"
"08.01.2015 05:15 - 08.01.2015 05:30","46694","54363"
"08.01.2015 05:30 - 08.01.2015 05:45","47466","55434"
"08.01.2015 05:45 - 08.01.2015 06:00","48324","56588"
"08.01.2015 06:00 - 08.01.2015 06:15","50546","59498"
"08.01.2015 06:15 - 08.01.2015 06:30","50556","61958"
"08.01.2015 06:30 - 08.01.2015 06:45","52518","64094"
"08.01.2015 06:45 - 08.01.2015 07:00","53995","65497"
"08.01.2015 07:00 - 08.01.2015 07:15","55817","68021"
"08.01.2015 07:15 - 08.01.2015 07:30","58334","69385"
"08.01.2015 07:30 - 08.01.2015 07:45","59141","70529"
"08.01.2015 07:45 - 08.01.2015 08:00","59795","71461"
"08.01.2015 08:00 - 08.01.2015 08:15","60652","72364"
"08.01.2015 08:15 - 08.01.2015 08:30","60706","72816"
"08.01.2015 08:30 - 08.01.2015 08:45","60765","72749"
"08.01.2015 08:45 - 08.01.2015 09:00","60863","72558"
"08.01.2015 09:00 - 08.01.2015 09:15","61070","72347"
"08.01.2015 09:15 - 08.01.2015 09:30","61329","72346"
"08.01.2015 09:30 - 08.01.2015 09:45","61625","72746"
"08.01.2015 09:45 - 08.01.2015 10:00","61802","72953"
"08.01.2015 10:00 - 08.01.2015 10:15","61904","73154"
"08.01.2015 10:15 - 08.01.2015 10:30","62018","73371"
"08.01.2015 10:30 - 08.01.2015 10:45","62484","73625"
"08.01.2015 10:45 - 08.01.2015 11:00","62776","74017"
"08.01.2015 11:00 - 08.01.2015 11:15","63300","74582"
"08.01.2015 11:15 - 08.01.2015 11:30","63694","74756"
"08.01.2015 11:30 - 08.01.2015 11:45","63916","74979"
"08.01.2015 11:45 - 08.01.2015 12:00","64023","74637"
"08.01.2015 12:00 - 08.01.2015 12:15","63580","74111"
"08.01.2015 12:15 - 08.01.2015 12:30","63260","74162"
"08.01.2015 12:30 - 08.01.2015 12:45","63355","74103"
"08.01.2015 12:45 - 08.01.2015 13:00","63236","73865"
"08.01.2015 13:00 - 08.01.2015 13:15","61357","73862"
"08.01.2015 13:15 - 08.01.2015 13:30","61002","73514"
"08.01.2015 13:30 - 08.01.2015 13:45","60619","73070"
"08.01.2015 13:45 - 08.01.2015 14:00","61803","72612"
"08.01.2015 14:00 - 08.01.2015 14:15","59970","72383"
"08.01.2015 14:15 - 08.01.2015 14:30","59696","72289"
"08.01.2015 14:30 - 08.01.2015 14:45","61026","72086"
"08.01.2015 14:45 - 08.01.2015 15:00","60470","72053"
"08.01.2015 15:00 - 08.01.2015 15:15","60715","72179"
"08.01.2015 15:15 - 08.01.2015 15:30","60715","71739"
"08.01.2015 15:30 - 08.01.2015 15:45","60502","71620"
"08.01.2015 15:45 - 08.01.2015 16:00","60185","71292"
"08.01.2015 16:00 - 08.01.2015 16:15","60561","71354"
"08.01.2015 16:15 - 08.01.2015 16:30","60553","71820"
"08.01.2015 16:30 - 08.01.2015 16:45","60973","72374"
"08.01.2015 16:45 - 08.01.2015 17:00","62058","72947"
"08.01.2015 17:00 - 08.01.2015 17:15","63085","73742"
"08.01.2015 17:15 - 08.01.2015 17:30","63818","74249"
"08.01.2015 17:30 - 08.01.2015 17:45","64077","74508"
"08.01.2015 17:45 - 08.01.2015 18:00","64366","74537"
"08.01.2015 18:00 - 08.01.2015 18:15","64205","73820"
"08.01.2015 18:15 - 08.01.2015 18:30","64415","73662"
"08.01.2015 18:30 - 08.01.2015 18:45","64464","73431"
"08.01.2015 18:45 - 08.01.2015 19:00","64134","73288"
"08.01.2015 19:00 - 08.01.2015 19:15","63758","72938"
"08.01.2015 19:15 - 08.01.2015 19:30","63259","71962"
"08.01.2015 19:30 - 08.01.2015 19:45","62509","71235"
"08.01.2015 19:45 - 08.01.2015 20:00","61758","70471"
"08.01.2015 20:00 - 08.01.2015 20:15","60723","68809"
"08.01.2015 20:15 - 08.01.2015 20:30","59456","67693"
"08.01.2015 20:30 - 08.01.2015 20:45","58372","66863"
"08.01.2015 20:45 - 08.01.2015 21:00","57348","65791"
"08.01.2015 21:00 - 08.01.2015 21:15","56927","64766"
"08.01.2015 21:15 - 08.01.2015 21:30","56704","64348"
"08.01.2015 21:30 - 08.01.2015 21:45","55834","63443"
"08.01.2015 21:45 - 08.01.2015 22:00","52840","62365"
"08.01.2015 22:00 - 08.01.2015 22:15","55056","62692"
"08.01.2015 22:15 - 08.01.2015 22:30","52735","62037"
"08.01.2015 22:30 - 08.01.2015 22:45","54003","60793"
"08.01.2015 22:45 - 08.01.2015 23:00","52983","59550"
"08.01.2015 23:00 - 08.01.2015 23:15","51876","58472"
"08.01.2015 23:15 - 08.01.2015 23:30","50869","57243"
"08.01.2015 23:30 - 08.01.2015 23:45","49897","56294"
"08.01.2015 23:45 - 09.01.2015 00:00","46990","54980"
"09.01.2015 00:00 - 09.01.2015 00:15","48640","53541"
"09.01.2015 00:15 - 09.01.2015 00:30","44466","52719"
"09.01.2015 00:30 - 09.01.2015 00:45","46886","52058"
"09.01.2015 00:45 - 09.01.2015 01:00","46502","51355"
"09.01.2015 01:00 - 09.01.2015 01:15","46053","51027"
"09.01.2015 01:15 - 09.01.2015 01:30","45528","50497"
"09.01.2015 01:30 - 09.01.2015 01:45","45120","50208"
"09.01.2015 01:45 - 09.01.2015 02:00","44606","49875"
"09.01.2015 02:00 - 09.01.2015 02:15","44371","49453"
"09.01.2015 02:15 - 09.01.2015 02:30","44121","49306"
"09.01.2015 02:30 - 09.01.2015 02:45","44559","49351"
"09.01.2015 02:45 - 09.01.2015 03:00","44183","49483"
"09.01.2015 03:00 - 09.01.2015 03:15","44503","49590"
"09.01.2015 03:15 - 09.01.2015 03:30","44501","49624"
"09.01.2015 03:30 - 09.01.2015 03:45","44584","49426"
"09.01.2015 03:45 - 09.01.2015 04:00","44890","49551"
"09.01.2015 04:00 - 09.01.2015 04:15","45457","50332"
"09.01.2015 04:15 - 09.01.2015 04:30","46010","50775"
"09.01.2015 04:30 - 09.01.2015 04:45","46468","51483"
"09.01.2015 04:45 - 09.01.2015 05:00","46848","51763"
"09.01.2015 05:00 - 09.01.2015 05:15","47759","53146"
"09.01.2015 05:15 - 09.01.2015 05:30","47679","53601"
"09.01.2015 05:30 - 09.01.2015 05:45","48494","54860"
"09.01.2015 05:45 - 09.01.2015 06:00","49571","56173"
"09.01.2015 06:00 - 09.01.2015 06:15","52148","59262"
"09.01.2015 06:15 - 09.01.2015 06:30","51922","61558"
"09.01.2015 06:30 - 09.01.2015 06:45","54231","63594"
"09.01.2015 06:45 - 09.01.2015 07:00","55250","65576"
"09.01.2015 07:00 - 09.01.2015 07:15","57555","67551"
"09.01.2015 07:15 - 09.01.2015 07:30","60108","69213"
"09.01.2015 07:30 - 09.01.2015 07:45","60892","70261"
"09.01.2015 07:45 - 09.01.2015 08:00","61627","71366"
"09.01.2015 08:00 - 09.01.2015 08:15","63023","72904"
"09.01.2015 08:15 - 09.01.2015 08:30","62930","73319"
"09.01.2015 08:30 - 09.01.2015 08:45","62439","73332"
"09.01.2015 08:45 - 09.01.2015 09:00","62997","73341"
"09.01.2015 09:00 - 09.01.2015 09:15","63143","73241"
"09.01.2015 09:15 - 09.01.2015 09:30","62871","73579"
"09.01.2015 09:30 - 09.01.2015 09:45","63467","73715"
"09.01.2015 09:45 - 09.01.2015 10:00","63519","73841"
"09.01.2015 10:00 - 09.01.2015 10:15","63558","74050"
"09.01.2015 10:15 - 09.01.2015 10:30","63249","74044"
"09.01.2015 10:30 - 09.01.2015 10:45","63819","74428"
"09.01.2015 10:45 - 09.01.2015 11:00","63929","74719"
"09.01.2015 11:00 - 09.01.2015 11:15","64620","74635"
"09.01.2015 11:15 - 09.01.2015 11:30","64508","74927"
"09.01.2015 11:30 - 09.01.2015 11:45","65097","75030"
"09.01.2015 11:45 - 09.01.2015 12:00","64708","75047"
"09.01.2015 12:00 - 09.01.2015 12:15","64057","74600"
"09.01.2015 12:15 - 09.01.2015 12:30","64076","73757"
"09.01.2015 12:30 - 09.01.2015 12:45","63877","73921"
"09.01.2015 12:45 - 09.01.2015 13:00","63670","73821"
"09.01.2015 13:00 - 09.01.2015 13:15","61664","73334"
"09.01.2015 13:15 - 09.01.2015 13:30","61210","72641"
"09.01.2015 13:30 - 09.01.2015 13:45","61010","71998"
"09.01.2015 13:45 - 09.01.2015 14:00","62111","71441"
"09.01.2015 14:00 - 09.01.2015 14:15","60178","71100"
"09.01.2015 14:15 - 09.01.2015 14:30","60037","70929"
"09.01.2015 14:30 - 09.01.2015 14:45","62124","70462"
"09.01.2015 14:45 - 09.01.2015 15:00","61261","70543"
"09.01.2015 15:00 - 09.01.2015 15:15","61321","70553"
"09.01.2015 15:15 - 09.01.2015 15:30","60964","70314"
"09.01.2015 15:30 - 09.01.2015 15:45","60708","70170"
"09.01.2015 15:45 - 09.01.2015 16:00","60327","70098"
