"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"05.01.2022 12:15 - 05.01.2022 12:30","8624","8639"
"05.01.2022 12:30 - 05.01.2022 12:45","8556","8582"
"05.01.2022 12:45 - 05.01.2022 13:00","8512","8538"
"05.01.2022 13:00 - 05.01.2022 13:15","8500","8535"
"05.01.2022 13:15 - 05.01.2022 13:30","8464","8534"
"05.01.2022 13:30 - 05.01.2022 13:45","8416","8488"
"05.01.2022 13:45 - 05.01.2022 14:00","8368","8438"
"05.01.2022 14:00 - 05.01.2022 14:15","8356","8417"
"05.01.2022 14:15 - 05.01.2022 14:30","8320","8383"
"05.01.2022 14:30 - 05.01.2022 14:45","8304","8358"
"05.01.2022 14:45 - 05.01.2022 15:00","8284","8345"
"05.01.2022 15:00 - 05.01.2022 15:15","8288","8355"
"05.01.2022 15:15 - 05.01.2022 15:30","8288","8360"
"05.01.2022 15:30 - 05.01.2022 15:45","8296","8379"
"05.01.2022 15:45 - 05.01.2022 16:00","8324","8406"
"05.01.2022 16:00 - 05.01.2022 16:15","8360","8430"
"05.01.2022 16:15 - 05.01.2022 16:30","8424","8496"
"05.01.2022 16:30 - 05.01.2022 16:45","8504","8568"
"05.01.2022 16:45 - 05.01.2022 17:00","8580","8653"
"05.01.2022 17:00 - 05.01.2022 17:15","8628","8702"
"05.01.2022 17:15 - 05.01.2022 17:30","8672","8737"
"05.01.2022 17:30 - 05.01.2022 17:45","8688","8740"
"05.01.2022 17:45 - 05.01.2022 18:00","8688","8736"
"05.01.2022 18:00 - 05.01.2022 18:15","8652","8706"
"05.01.2022 18:15 - 05.01.2022 18:30","8592","8643"
"05.01.2022 18:30 - 05.01.2022 18:45","8524","8585"
"05.01.2022 18:45 - 05.01.2022 19:00","8444","8508"
"05.01.2022 19:00 - 05.01.2022 19:15","8328","8401"
"05.01.2022 19:15 - 05.01.2022 19:30","8212","8290"
"05.01.2022 19:30 - 05.01.2022 19:45","8088","8179"
"05.01.2022 19:45 - 05.01.2022 20:00","7968","8056"
"05.01.2022 20:00 - 05.01.2022 20:15","7852","7968"
"05.01.2022 20:15 - 05.01.2022 20:30","7716","7834"
"05.01.2022 20:30 - 05.01.2022 20:45","7600","7712"
"05.01.2022 20:45 - 05.01.2022 21:00","7468","7583"
"05.01.2022 21:00 - 05.01.2022 21:15","7352","7454"
"05.01.2022 21:15 - 05.01.2022 21:30","7216","7329"
"05.01.2022 21:30 - 05.01.2022 21:45","7100","7201"
"05.01.2022 21:45 - 05.01.2022 22:00","7024","7124"
"05.01.2022 22:00 - 05.01.2022 22:15","7260","7332"
"05.01.2022 22:15 - 05.01.2022 22:30","7196","7266"
"05.01.2022 22:30 - 05.01.2022 22:45","7064","7125"
"05.01.2022 22:45 - 05.01.2022 23:00","6940","6995"
"05.01.2022 23:00 - 05.01.2022 23:15","6944","6912"
"05.01.2022 23:15 - 05.01.2022 23:30","6800","6762"
"05.01.2022 23:30 - 05.01.2022 23:45","6680","6641"
"05.01.2022 23:45 - 06.01.2022 00:00","6584","6526"
"06.01.2022 00:00 - 06.01.2022 00:15","5904","6435"
"06.01.2022 00:15 - 06.01.2022 00:30","5808","6324"
"06.01.2022 00:30 - 06.01.2022 00:45","5720","6220"
"06.01.2022 00:45 - 06.01.2022 01:00","5628","6129"
"06.01.2022 01:00 - 06.01.2022 01:15","5684","6066"
"06.01.2022 01:15 - 06.01.2022 01:30","5600","5984"
"06.01.2022 01:30 - 06.01.2022 01:45","5528","5920"
"06.01.2022 01:45 - 06.01.2022 02:00","5468","5857"
"06.01.2022 02:00 - 06.01.2022 02:15","5548","5935"
"06.01.2022 02:15 - 06.01.2022 02:30","5500","5879"
"06.01.2022 02:30 - 06.01.2022 02:45","5436","5815"
"06.01.2022 02:45 - 06.01.2022 03:00","5368","5760"
"06.01.2022 03:00 - 06.01.2022 03:15","5344","5806"
"06.01.2022 03:15 - 06.01.2022 03:30","5300","5773"
"06.01.2022 03:30 - 06.01.2022 03:45","5276","5750"
"06.01.2022 03:45 - 06.01.2022 04:00","5256","5744"
"06.01.2022 04:00 - 06.01.2022 04:15","5264","5795"
"06.01.2022 04:15 - 06.01.2022 04:30","5260","5806"
"06.01.2022 04:30 - 06.01.2022 04:45","5272","5834"
"06.01.2022 04:45 - 06.01.2022 05:00","5284","5869"
"06.01.2022 05:00 - 06.01.2022 05:15","5328","5954"
"06.01.2022 05:15 - 06.01.2022 05:30","5344","5995"
"06.01.2022 05:30 - 06.01.2022 05:45","5384","6068"
"06.01.2022 05:45 - 06.01.2022 06:00","5396","6125"
"06.01.2022 06:00 - 06.01.2022 06:15","5360","6167"
"06.01.2022 06:15 - 06.01.2022 06:30","5428","6271"
"06.01.2022 06:30 - 06.01.2022 06:45","5500","6378"
"06.01.2022 06:45 - 06.01.2022 07:00","5580","6489"
"06.01.2022 07:00 - 06.01.2022 07:15","5604","6553"
"06.01.2022 07:15 - 06.01.2022 07:30","5692","6660"
"06.01.2022 07:30 - 06.01.2022 07:45","5788","6773"
"06.01.2022 07:45 - 06.01.2022 08:00","5872","6880"
"06.01.2022 08:00 - 06.01.2022 08:15","5972","6969"
"06.01.2022 08:15 - 06.01.2022 08:30","6068","7053"
"06.01.2022 08:30 - 06.01.2022 08:45","6172","7170"
"06.01.2022 08:45 - 06.01.2022 09:00","6284","7250"
"06.01.2022 09:00 - 06.01.2022 09:15","6384","7356"
"06.01.2022 09:15 - 06.01.2022 09:30","6464","7418"
"06.01.2022 09:30 - 06.01.2022 09:45","6536","7482"
"06.01.2022 09:45 - 06.01.2022 10:00","6588","7541"
"06.01.2022 10:00 - 06.01.2022 10:15","6648","7595"
"06.01.2022 10:15 - 06.01.2022 10:30","6704","7646"
"06.01.2022 10:30 - 06.01.2022 10:45","6752","7692"
"06.01.2022 10:45 - 06.01.2022 11:00","6800","7734"
"06.01.2022 11:00 - 06.01.2022 11:15","6816","7736"
"06.01.2022 11:15 - 06.01.2022 11:30","6872","7800"
"06.01.2022 11:30 - 06.01.2022 11:45","6864","7788"
"06.01.2022 11:45 - 06.01.2022 12:00","6812","7726"
"06.01.2022 12:00 - 06.01.2022 12:15","6820","7777"
"06.01.2022 12:15 - 06.01.2022 12:30","6728","7678"
"06.01.2022 12:30 - 06.01.2022 12:45","6628","7590"
"06.01.2022 12:45 - 06.01.2022 13:00","6564","7520"
"06.01.2022 13:00 - 06.01.2022 13:15","6548","7490"
"06.01.2022 13:15 - 06.01.2022 13:30","6492","7439"
"06.01.2022 13:30 - 06.01.2022 13:45","6444","7396"
"06.01.2022 13:45 - 06.01.2022 14:00","6396","7347"
"06.01.2022 14:00 - 06.01.2022 14:15","6364","7318"
"06.01.2022 14:15 - 06.01.2022 14:30","6336","7296"
"06.01.2022 14:30 - 06.01.2022 14:45","6332","7273"
"06.01.2022 14:45 - 06.01.2022 15:00","6332","7261"
"06.01.2022 15:00 - 06.01.2022 15:15","6348","7252"
"06.01.2022 15:15 - 06.01.2022 15:30","6368","7266"
"06.01.2022 15:30 - 06.01.2022 15:45","6404","7298"
"06.01.2022 15:45 - 06.01.2022 16:00","6448","7349"
"06.01.2022 16:00 - 06.01.2022 16:15","6532","7416"
"06.01.2022 16:15 - 06.01.2022 16:30","6612","7484"
"06.01.2022 16:30 - 06.01.2022 16:45","6732","7603"
"06.01.2022 16:45 - 06.01.2022 17:00","6888","7731"
"06.01.2022 17:00 - 06.01.2022 17:15","7012","7849"
"06.01.2022 17:15 - 06.01.2022 17:30","7064","7936"
"06.01.2022 17:30 - 06.01.2022 17:45","7108","7968"
"06.01.2022 17:45 - 06.01.2022 18:00","7152","8002"
"06.01.2022 18:00 - 06.01.2022 18:15","7188","8030"
"06.01.2022 18:15 - 06.01.2022 18:30","7168","7993"
"06.01.2022 18:30 - 06.01.2022 18:45","7144","7961"
"06.01.2022 18:45 - 06.01.2022 19:00","7104","7915"
"06.01.2022 19:00 - 06.01.2022 19:15","7044","7846"
"06.01.2022 19:15 - 06.01.2022 19:30","6988","7781"
"06.01.2022 19:30 - 06.01.2022 19:45","6936","7698"
"06.01.2022 19:45 - 06.01.2022 20:00","6884","7614"
"06.01.2022 20:00 - 06.01.2022 20:15","6812","7540"
"06.01.2022 20:15 - 06.01.2022 20:30","6708","7419"
"06.01.2022 20:30 - 06.01.2022 20:45","6632","7311"
"06.01.2022 20:45 - 06.01.2022 21:00","6536","7193"
"06.01.2022 21:00 - 06.01.2022 21:15","6440","7093"
"06.01.2022 21:15 - 06.01.2022 21:30","6364","6980"
"06.01.2022 21:30 - 06.01.2022 21:45","6292","6886"
"06.01.2022 21:45 - 06.01.2022 22:00","6272","6845"
"06.01.2022 22:00 - 06.01.2022 22:15","6548","7102"
"06.01.2022 22:15 - 06.01.2022 22:30","6508","7058"
"06.01.2022 22:30 - 06.01.2022 22:45","6400","6941"
"06.01.2022 22:45 - 06.01.2022 23:00","6308","6837"
"06.01.2022 23:00 - 06.01.2022 23:15","6284","6775"
"06.01.2022 23:15 - 06.01.2022 23:30","6152","6643"
"06.01.2022 23:30 - 06.01.2022 23:45","6044","6519"
"06.01.2022 23:45 - 07.01.2022 00:00","5964","6430"
"07.01.2022 00:00 - 07.01.2022 00:15","6960","6572"
"07.01.2022 00:15 - 07.01.2022 00:30","6856","6476"
"07.01.2022 00:30 - 07.01.2022 00:45","6752","6388"
"07.01.2022 00:45 - 07.01.2022 01:00","6648","6296"
"07.01.2022 01:00 - 07.01.2022 01:15","6616","6284"
"07.01.2022 01:15 - 07.01.2022 01:30","6528","6223"
"07.01.2022 01:30 - 07.01.2022 01:45","6464","6149"
"07.01.2022 01:45 - 07.01.2022 02:00","6400","6100"
"07.01.2022 02:00 - 07.01.2022 02:15","6448","6143"
"07.01.2022 02:15 - 07.01.2022 02:30","6388","6098"
"07.01.2022 02:30 - 07.01.2022 02:45","6324","6050"
"07.01.2022 02:45 - 07.01.2022 03:00","6264","6018"
"07.01.2022 03:00 - 07.01.2022 03:15","6176","6003"
"07.01.2022 03:15 - 07.01.2022 03:30","6148","5982"
"07.01.2022 03:30 - 07.01.2022 03:45","6136","5978"
"07.01.2022 03:45 - 07.01.2022 04:00","6128","5992"
"07.01.2022 04:00 - 07.01.2022 04:15","6228","6028"
"07.01.2022 04:15 - 07.01.2022 04:30","6248","6076"
"07.01.2022 04:30 - 07.01.2022 04:45","6280","6151"
"07.01.2022 04:45 - 07.01.2022 05:00","6312","6206"
"07.01.2022 05:00 - 07.01.2022 05:15","6380","6334"
"07.01.2022 05:15 - 07.01.2022 05:30","6460","6484"
"07.01.2022 05:30 - 07.01.2022 05:45","6552","6637"
"07.01.2022 05:45 - 07.01.2022 06:00","6656","6808"
"07.01.2022 06:00 - 07.01.2022 06:15","6680","6902"
"07.01.2022 06:15 - 07.01.2022 06:30","6792","7107"
"07.01.2022 06:30 - 07.01.2022 06:45","6908","7304"
"07.01.2022 06:45 - 07.01.2022 07:00","7040","7485"
"07.01.2022 07:00 - 07.01.2022 07:15","7180","7681"
"07.01.2022 07:15 - 07.01.2022 07:30","7312","7835"
"07.01.2022 07:30 - 07.01.2022 07:45","7436","7961"
"07.01.2022 07:45 - 07.01.2022 08:00","7532","8067"
"07.01.2022 08:00 - 07.01.2022 08:15","7652","8149"
"07.01.2022 08:15 - 07.01.2022 08:30","7752","8224"
"07.01.2022 08:30 - 07.01.2022 08:45","7844","8285"
"07.01.2022 08:45 - 07.01.2022 09:00","7936","8375"
"07.01.2022 09:00 - 07.01.2022 09:15","8028","8391"
"07.01.2022 09:15 - 07.01.2022 09:30","8088","8409"
"07.01.2022 09:30 - 07.01.2022 09:45","8140","8440"
"07.01.2022 09:45 - 07.01.2022 10:00","8188","8464"
"07.01.2022 10:00 - 07.01.2022 10:15","8224","8480"
"07.01.2022 10:15 - 07.01.2022 10:30","8256","8467"
"07.01.2022 10:30 - 07.01.2022 10:45","8284","8478"
"07.01.2022 10:45 - 07.01.2022 11:00","8312","8502"
"07.01.2022 11:00 - 07.01.2022 11:15","8304","8480"
"07.01.2022 11:15 - 07.01.2022 11:30","8356","8486"
"07.01.2022 11:30 - 07.01.2022 11:45","8352","8457"
"07.01.2022 11:45 - 07.01.2022 12:00","8300","8413"
"07.01.2022 12:00 - 07.01.2022 12:15","8296","8383"
"07.01.2022 12:15 - 07.01.2022 12:30","8196","8280"
"07.01.2022 12:30 - 07.01.2022 12:45","8108","8210"
"07.01.2022 12:45 - 07.01.2022 13:00","8024","8147"
"07.01.2022 13:00 - 07.01.2022 13:15","8000","8131"
"07.01.2022 13:15 - 07.01.2022 13:30","7940","8083"
"07.01.2022 13:30 - 07.01.2022 13:45","7896","8040"
"07.01.2022 13:45 - 07.01.2022 14:00","7836","7970"
"07.01.2022 14:00 - 07.01.2022 14:15","7788","7954"
"07.01.2022 14:15 - 07.01.2022 14:30","7768","7923"
"07.01.2022 14:30 - 07.01.2022 14:45","7792","7900"
"07.01.2022 14:45 - 07.01.2022 15:00","7784","7886"
"07.01.2022 15:00 - 07.01.2022 15:15","7812","7894"
"07.01.2022 15:15 - 07.01.2022 15:30","7816","7905"
"07.01.2022 15:30 - 07.01.2022 15:45","7860","7910"
"07.01.2022 15:45 - 07.01.2022 16:00","7896","7955"
"07.01.2022 16:00 - 07.01.2022 16:15","7952","7965"
"07.01.2022 16:15 - 07.01.2022 16:30","8020","7994"
"07.01.2022 16:30 - 07.01.2022 16:45","8108","8102"
"07.01.2022 16:45 - 07.01.2022 17:00","8188","8199"
"07.01.2022 17:00 - 07.01.2022 17:15","8256","8291"
"07.01.2022 17:15 - 07.01.2022 17:30","8292","8356"
"07.01.2022 17:30 - 07.01.2022 17:45","8300","8380"
"07.01.2022 17:45 - 07.01.2022 18:00","8308","8408"
"07.01.2022 18:00 - 07.01.2022 18:15","8296","8403"
"07.01.2022 18:15 - 07.01.2022 18:30","8204","8360"
"07.01.2022 18:30 - 07.01.2022 18:45","8120","8324"
"07.01.2022 18:45 - 07.01.2022 19:00","8040","8261"
"07.01.2022 19:00 - 07.01.2022 19:15","7956","8149"
"07.01.2022 19:15 - 07.01.2022 19:30","7856","8047"
"07.01.2022 19:30 - 07.01.2022 19:45","7760","7946"
"07.01.2022 19:45 - 07.01.2022 20:00","7672","7833"
"07.01.2022 20:00 - 07.01.2022 20:15","7568","7758"
"07.01.2022 20:15 - 07.01.2022 20:30","7448","7612"
"07.01.2022 20:30 - 07.01.2022 20:45","7352","7491"
"07.01.2022 20:45 - 07.01.2022 21:00","7236","7373"
"07.01.2022 21:00 - 07.01.2022 21:15","7128","7232"
"07.01.2022 21:15 - 07.01.2022 21:30","7036","7106"
"07.01.2022 21:30 - 07.01.2022 21:45","6948","7010"
"07.01.2022 21:45 - 07.01.2022 22:00","6896","6948"
"07.01.2022 22:00 - 07.01.2022 22:15","7132","7113"
"07.01.2022 22:15 - 07.01.2022 22:30","7092","7051"
"07.01.2022 22:30 - 07.01.2022 22:45","6968","6918"
"07.01.2022 22:45 - 07.01.2022 23:00","6860","6818"
"07.01.2022 23:00 - 07.01.2022 23:15","6808","6741"
"07.01.2022 23:15 - 07.01.2022 23:30","6688","6602"
"07.01.2022 23:30 - 07.01.2022 23:45","6576","6484"
"07.01.2022 23:45 - 08.01.2022 00:00","6480","6380"
"08.01.2022 00:00 - 08.01.2022 00:15","6684","6759"
"08.01.2022 00:15 - 08.01.2022 00:30","6584","6657"
"08.01.2022 00:30 - 08.01.2022 00:45","6496","6550"
"08.01.2022 00:45 - 08.01.2022 01:00","6404","6452"
"08.01.2022 01:00 - 08.01.2022 01:15","6388","6418"
"08.01.2022 01:15 - 08.01.2022 01:30","6316","6340"
"08.01.2022 01:30 - 08.01.2022 01:45","6240","6260"
"08.01.2022 01:45 - 08.01.2022 02:00","6188","6190"
"08.01.2022 02:00 - 08.01.2022 02:15","6228","6242"
"08.01.2022 02:15 - 08.01.2022 02:30","6180","6182"
"08.01.2022 02:30 - 08.01.2022 02:45","6132","6126"
"08.01.2022 02:45 - 08.01.2022 03:00","6092","6069"
"08.01.2022 03:00 - 08.01.2022 03:15","6080","6034"
"08.01.2022 03:15 - 08.01.2022 03:30","6056","6006"
"08.01.2022 03:30 - 08.01.2022 03:45","6056","5984"
"08.01.2022 03:45 - 08.01.2022 04:00","6068","5964"
"08.01.2022 04:00 - 08.01.2022 04:15","6104","5970"
"08.01.2022 04:15 - 08.01.2022 04:30","6152","5982"
"08.01.2022 04:30 - 08.01.2022 04:45","6224","6002"
"08.01.2022 04:45 - 08.01.2022 05:00","6280","6044"
"08.01.2022 05:00 - 08.01.2022 05:15","6408","6125"
"08.01.2022 05:15 - 08.01.2022 05:30","6564","6203"
"08.01.2022 05:30 - 08.01.2022 05:45","6724","6278"
"08.01.2022 05:45 - 08.01.2022 06:00","6908","6338"
"08.01.2022 06:00 - 08.01.2022 06:15","7016","6316"
"08.01.2022 06:15 - 08.01.2022 06:30","7232","6414"
"08.01.2022 06:30 - 08.01.2022 06:45","7440","6521"
"08.01.2022 06:45 - 08.01.2022 07:00","7628","6633"
"08.01.2022 07:00 - 08.01.2022 07:15","7848","6783"
"08.01.2022 07:15 - 08.01.2022 07:30","8016","6900"
"08.01.2022 07:30 - 08.01.2022 07:45","8144","7016"
"08.01.2022 07:45 - 08.01.2022 08:00","8252","7112"
"08.01.2022 08:00 - 08.01.2022 08:15","8332","7186"
"08.01.2022 08:15 - 08.01.2022 08:30","8408","7282"
"08.01.2022 08:30 - 08.01.2022 08:45","8468","7406"
"08.01.2022 08:45 - 08.01.2022 09:00","8548","7500"
"08.01.2022 09:00 - 08.01.2022 09:15","8560","7604"
"08.01.2022 09:15 - 08.01.2022 09:30","8584","7660"
"08.01.2022 09:30 - 08.01.2022 09:45","8624","7723"
"08.01.2022 09:45 - 08.01.2022 10:00","8644","7766"
"08.01.2022 10:00 - 08.01.2022 10:15","8664","7816"
"08.01.2022 10:15 - 08.01.2022 10:30","8656","7858"
"08.01.2022 10:30 - 08.01.2022 10:45","8668","7887"
"08.01.2022 10:45 - 08.01.2022 11:00","8696","7936"
"08.01.2022 11:00 - 08.01.2022 11:15","8676","7935"
"08.01.2022 11:15 - 08.01.2022 11:30","8684","8000"
"08.01.2022 11:30 - 08.01.2022 11:45","8656","7986"
"08.01.2022 11:45 - 08.01.2022 12:00","8612","7939"
"08.01.2022 12:00 - 08.01.2022 12:15","8580","7971"
"08.01.2022 12:15 - 08.01.2022 12:30","8472","7876"
"08.01.2022 12:30 - 08.01.2022 12:45","8388","7795"
"08.01.2022 12:45 - 08.01.2022 13:00","8324","7738"
"08.01.2022 13:00 - 08.01.2022 13:15","8300","7761"
"08.01.2022 13:15 - 08.01.2022 13:30","8244","7694"
"08.01.2022 13:30 - 08.01.2022 13:45","8192","7641"
"08.01.2022 13:45 - 08.01.2022 14:00","8112","7585"
"08.01.2022 14:00 - 08.01.2022 14:15","8088","7541"
"08.01.2022 14:15 - 08.01.2022 14:30","8052","7500"
"08.01.2022 14:30 - 08.01.2022 14:45","8024","7527"
"08.01.2022 14:45 - 08.01.2022 15:00","8004","7518"
"08.01.2022 15:00 - 08.01.2022 15:15","8008","7522"
"08.01.2022 15:15 - 08.01.2022 15:30","8016","7518"
"08.01.2022 15:30 - 08.01.2022 15:45","8016","7547"
"08.01.2022 15:45 - 08.01.2022 16:00","8056","7584"
"08.01.2022 16:00 - 08.01.2022 16:15","8068","7620"
"08.01.2022 16:15 - 08.01.2022 16:30","8096","7682"
"08.01.2022 16:30 - 08.01.2022 16:45","8196","7796"
"08.01.2022 16:45 - 08.01.2022 17:00","8284","7918"
"08.01.2022 17:00 - 08.01.2022 17:15","8368","7996"
"08.01.2022 17:15 - 08.01.2022 17:30","8436","8050"
"08.01.2022 17:30 - 08.01.2022 17:45","8456","8070"
"08.01.2022 17:45 - 08.01.2022 18:00","8484","8080"
"08.01.2022 18:00 - 08.01.2022 18:15","8476","8071"
"08.01.2022 18:15 - 08.01.2022 18:30","8424","7992"
"08.01.2022 18:30 - 08.01.2022 18:45","8380","7902"
"08.01.2022 18:45 - 08.01.2022 19:00","8312","7826"
"08.01.2022 19:00 - 08.01.2022 19:15","8192","7738"
"08.01.2022 19:15 - 08.01.2022 19:30","8084","7635"
"08.01.2022 19:30 - 08.01.2022 19:45","7984","7553"
"08.01.2022 19:45 - 08.01.2022 20:00","7872","7460"
"08.01.2022 20:00 - 08.01.2022 20:15","7792","7396"
"08.01.2022 20:15 - 08.01.2022 20:30","7652","7279"
"08.01.2022 20:30 - 08.01.2022 20:45","7536","7179"
"08.01.2022 20:45 - 08.01.2022 21:00","7420","7068"
"08.01.2022 21:00 - 08.01.2022 21:15","7288","6985"
"08.01.2022 21:15 - 08.01.2022 21:30","7168","6887"
"08.01.2022 21:30 - 08.01.2022 21:45","7080","6786"
"08.01.2022 21:45 - 08.01.2022 22:00","7020","6748"
"08.01.2022 22:00 - 08.01.2022 22:15","7196","6972"
"08.01.2022 22:15 - 08.01.2022 22:30","7140","6922"
"08.01.2022 22:30 - 08.01.2022 22:45","7012","6795"
"08.01.2022 22:45 - 08.01.2022 23:00","6916","6696"
"08.01.2022 23:00 - 08.01.2022 23:15","6836","6680"
"08.01.2022 23:15 - 08.01.2022 23:30","6692","6557"
"08.01.2022 23:30 - 08.01.2022 23:45","6572","6445"
"08.01.2022 23:45 - 09.01.2022 00:00","6476","6348"
"09.01.2022 00:00 - 09.01.2022 00:15","6108","6363"
"09.01.2022 00:15 - 09.01.2022 00:30","6004","6262"
"09.01.2022 00:30 - 09.01.2022 00:45","5912","6150"
"09.01.2022 00:45 - 09.01.2022 01:00","5816","6066"
"09.01.2022 01:00 - 09.01.2022 01:15","5832","6028"
"09.01.2022 01:15 - 09.01.2022 01:30","5748","5935"
"09.01.2022 01:30 - 09.01.2022 01:45","5680","5863"
"09.01.2022 01:45 - 09.01.2022 02:00","5616","5804"
"09.01.2022 02:00 - 09.01.2022 02:15","5696","5890"
"09.01.2022 02:15 - 09.01.2022 02:30","5644","5833"
"09.01.2022 02:30 - 09.01.2022 02:45","5584","5773"
"09.01.2022 02:45 - 09.01.2022 03:00","5520","5724"
"09.01.2022 03:00 - 09.01.2022 03:15","5516","5698"
"09.01.2022 03:15 - 09.01.2022 03:30","5476","5659"
"09.01.2022 03:30 - 09.01.2022 03:45","5452","5635"
"09.01.2022 03:45 - 09.01.2022 04:00","5436","5628"
"09.01.2022 04:00 - 09.01.2022 04:15","5460","5653"
"09.01.2022 04:15 - 09.01.2022 04:30","5460","5663"
"09.01.2022 04:30 - 09.01.2022 04:45","5472","5689"
"09.01.2022 04:45 - 09.01.2022 05:00","5492","5695"
"09.01.2022 05:00 - 09.01.2022 05:15","5548","5760"
"09.01.2022 05:15 - 09.01.2022 05:30","5576","5806"
"09.01.2022 05:30 - 09.01.2022 05:45","5628","5850"
"09.01.2022 05:45 - 09.01.2022 06:00","5656","5872"
"09.01.2022 06:00 - 09.01.2022 06:15","5648","5833"
"09.01.2022 06:15 - 09.01.2022 06:30","5732","5920"
"09.01.2022 06:30 - 09.01.2022 06:45","5816","6012"
"09.01.2022 06:45 - 09.01.2022 07:00","5912","6116"
"09.01.2022 07:00 - 09.01.2022 07:15","5948","6247"
"09.01.2022 07:15 - 09.01.2022 07:30","6044","6358"
"09.01.2022 07:30 - 09.01.2022 07:45","6148","6468"
"09.01.2022 07:45 - 09.01.2022 08:00","6236","6567"
"09.01.2022 08:00 - 09.01.2022 08:15","6332","6663"
"09.01.2022 08:15 - 09.01.2022 08:30","6424","6758"
"09.01.2022 08:30 - 09.01.2022 08:45","6536","6880"
"09.01.2022 08:45 - 09.01.2022 09:00","6636","6992"
"09.01.2022 09:00 - 09.01.2022 09:15","6736","7101"
"09.01.2022 09:15 - 09.01.2022 09:30","6812","7194"
"09.01.2022 09:30 - 09.01.2022 09:45","6884","7281"
"09.01.2022 09:45 - 09.01.2022 10:00","6936","7354"
"09.01.2022 10:00 - 09.01.2022 10:15","6996","7407"
"09.01.2022 10:15 - 09.01.2022 10:30","7052","7479"
"09.01.2022 10:30 - 09.01.2022 10:45","7096","7543"
"09.01.2022 10:45 - 09.01.2022 11:00","7144","7606"
"09.01.2022 11:00 - 09.01.2022 11:15","7156","7626"
"09.01.2022 11:15 - 09.01.2022 11:30","7216","7689"
"09.01.2022 11:30 - 09.01.2022 11:45","7208","7688"
"09.01.2022 11:45 - 09.01.2022 12:00","7152","7603"
"09.01.2022 12:00 - 09.01.2022 12:15","7172","7630"
"09.01.2022 12:15 - 09.01.2022 12:30","7080","7529"
"09.01.2022 12:30 - 09.01.2022 12:45","6984","7438"
"09.01.2022 12:45 - 09.01.2022 13:00","6920","7360"
"09.01.2022 13:00 - 09.01.2022 13:15","6900","7328"
"09.01.2022 13:15 - 09.01.2022 13:30","6844","7267"
"09.01.2022 13:30 - 09.01.2022 13:45","6796","7206"
"09.01.2022 13:45 - 09.01.2022 14:00","6748","7142"
"09.01.2022 14:00 - 09.01.2022 14:15","6712","7083"
"09.01.2022 14:15 - 09.01.2022 14:30","6684","7042"
"09.01.2022 14:30 - 09.01.2022 14:45","6672","7012"
"09.01.2022 14:45 - 09.01.2022 15:00","6664","6996"
"09.01.2022 15:00 - 09.01.2022 15:15","6672","7007"
"09.01.2022 15:15 - 09.01.2022 15:30","6688","7001"
"09.01.2022 15:30 - 09.01.2022 15:45","6724","7011"
"09.01.2022 15:45 - 09.01.2022 16:00","6768","7046"
"09.01.2022 16:00 - 09.01.2022 16:15","6844","7103"
"09.01.2022 16:15 - 09.01.2022 16:30","6920","7190"
"09.01.2022 16:30 - 09.01.2022 16:45","7036","7312"
"09.01.2022 16:45 - 09.01.2022 17:00","7180","7426"
"09.01.2022 17:00 - 09.01.2022 17:15","7296","7536"
"09.01.2022 17:15 - 09.01.2022 17:30","7364","7628"
"09.01.2022 17:30 - 09.01.2022 17:45","7400","7679"
"09.01.2022 17:45 - 09.01.2022 18:00","7440","7731"
"09.01.2022 18:00 - 09.01.2022 18:15","7476","7781"
"09.01.2022 18:15 - 09.01.2022 18:30","7448","7770"
"09.01.2022 18:30 - 09.01.2022 18:45","7416","7723"
"09.01.2022 18:45 - 09.01.2022 19:00","7376","7699"
"09.01.2022 19:00 - 09.01.2022 19:15","7312","7632"
"09.01.2022 19:15 - 09.01.2022 19:30","7252","7574"
"09.01.2022 19:30 - 09.01.2022 19:45","7184","7517"
"09.01.2022 19:45 - 09.01.2022 20:00","7120","7440"
"09.01.2022 20:00 - 09.01.2022 20:15","7048","7376"
"09.01.2022 20:15 - 09.01.2022 20:30","6940","7266"
"09.01.2022 20:30 - 09.01.2022 20:45","6848","7171"
"09.01.2022 20:45 - 09.01.2022 21:00","6748","7067"
"09.01.2022 21:00 - 09.01.2022 21:15","6652","6968"
"09.01.2022 21:15 - 09.01.2022 21:30","6560","6878"
"09.01.2022 21:30 - 09.01.2022 21:45","6484","6790"
"09.01.2022 21:45 - 09.01.2022 22:00","6456","6778"
"09.01.2022 22:00 - 09.01.2022 22:15","6728","7054"
"09.01.2022 22:15 - 09.01.2022 22:30","6688","7023"
"09.01.2022 22:30 - 09.01.2022 22:45","6576","6903"
"09.01.2022 22:45 - 09.01.2022 23:00","6484","6806"
"09.01.2022 23:00 - 09.01.2022 23:15","6444","6878"
"09.01.2022 23:15 - 09.01.2022 23:30","6312","6759"
"09.01.2022 23:30 - 09.01.2022 23:45","6204","6653"
"09.01.2022 23:45 - 10.01.2022 00:00","6120","6564"
