"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Austria (AT)","Actual Total Load [MW] - Austria (AT)"
"05.01.2021 12:15 - 05.01.2021 12:30","8144","8596"
"05.01.2021 12:30 - 05.01.2021 12:45","8080","8537"
"05.01.2021 12:45 - 05.01.2021 13:00","8044","8498"
"05.01.2021 13:00 - 05.01.2021 13:15","8040","8462"
"05.01.2021 13:15 - 05.01.2021 13:30","8000","8438"
"05.01.2021 13:30 - 05.01.2021 13:45","7956","8385"
"05.01.2021 13:45 - 05.01.2021 14:00","7920","8325"
"05.01.2021 14:00 - 05.01.2021 14:15","7904","8300"
"05.01.2021 14:15 - 05.01.2021 14:30","7892","8277"
"05.01.2021 14:30 - 05.01.2021 14:45","7872","8247"
"05.01.2021 14:45 - 05.01.2021 15:00","7864","8214"
"05.01.2021 15:00 - 05.01.2021 15:15","7880","8260"
"05.01.2021 15:15 - 05.01.2021 15:30","7888","8249"
"05.01.2021 15:30 - 05.01.2021 15:45","7904","8265"
"05.01.2021 15:45 - 05.01.2021 16:00","7944","8281"
"05.01.2021 16:00 - 05.01.2021 16:15","8024","8387"
"05.01.2021 16:15 - 05.01.2021 16:30","8116","8455"
"05.01.2021 16:30 - 05.01.2021 16:45","8216","8547"
"05.01.2021 16:45 - 05.01.2021 17:00","8300","8654"
"05.01.2021 17:00 - 05.01.2021 17:15","8336","8704"
"05.01.2021 17:15 - 05.01.2021 17:30","8376","8734"
"05.01.2021 17:30 - 05.01.2021 17:45","8380","8733"
"05.01.2021 17:45 - 05.01.2021 18:00","8380","8700"
"05.01.2021 18:00 - 05.01.2021 18:15","8348","8596"
"05.01.2021 18:15 - 05.01.2021 18:30","8296","8514"
"05.01.2021 18:30 - 05.01.2021 18:45","8244","8412"
"05.01.2021 18:45 - 05.01.2021 19:00","8176","8380"
"05.01.2021 19:00 - 05.01.2021 19:15","8052","8180"
"05.01.2021 19:15 - 05.01.2021 19:30","7944","8088"
"05.01.2021 19:30 - 05.01.2021 19:45","7836","7974"
"05.01.2021 19:45 - 05.01.2021 20:00","7744","7869"
"05.01.2021 20:00 - 05.01.2021 20:15","7624","7735"
"05.01.2021 20:15 - 05.01.2021 20:30","7504","7608"
"05.01.2021 20:30 - 05.01.2021 20:45","7384","7534"
"05.01.2021 20:45 - 05.01.2021 21:00","7268","7464"
"05.01.2021 21:00 - 05.01.2021 21:15","7132","7309"
"05.01.2021 21:15 - 05.01.2021 21:30","7012","7192"
"05.01.2021 21:30 - 05.01.2021 21:45","6896","7080"
"05.01.2021 21:45 - 05.01.2021 22:00","6812","7076"
"05.01.2021 22:00 - 05.01.2021 22:15","7036","7261"
"05.01.2021 22:15 - 05.01.2021 22:30","6980","7208"
"05.01.2021 22:30 - 05.01.2021 22:45","6844","7117"
"05.01.2021 22:45 - 05.01.2021 23:00","6728","7071"
"05.01.2021 23:00 - 05.01.2021 23:15","6672","6905"
"05.01.2021 23:15 - 05.01.2021 23:30","6536","6811"
"05.01.2021 23:30 - 05.01.2021 23:45","6424","6680"
"05.01.2021 23:45 - 06.01.2021 00:00","6328","6599"
"06.01.2021 00:00 - 06.01.2021 00:15","5928","6578"
"06.01.2021 00:15 - 06.01.2021 00:30","5836","6468"
"06.01.2021 00:30 - 06.01.2021 00:45","5728","6411"
"06.01.2021 00:45 - 06.01.2021 01:00","5636","6353"
"06.01.2021 01:00 - 06.01.2021 01:15","5616","6303"
"06.01.2021 01:15 - 06.01.2021 01:30","5532","6232"
"06.01.2021 01:30 - 06.01.2021 01:45","5456","6206"
"06.01.2021 01:45 - 06.01.2021 02:00","5396","6141"
"06.01.2021 02:00 - 06.01.2021 02:15","5488","6198"
"06.01.2021 02:15 - 06.01.2021 02:30","5424","6147"
"06.01.2021 02:30 - 06.01.2021 02:45","5356","6097"
"06.01.2021 02:45 - 06.01.2021 03:00","5304","6032"
"06.01.2021 03:00 - 06.01.2021 03:15","5272","6032"
"06.01.2021 03:15 - 06.01.2021 03:30","5232","6040"
"06.01.2021 03:30 - 06.01.2021 03:45","5212","5999"
"06.01.2021 03:45 - 06.01.2021 04:00","5200","5973"
"06.01.2021 04:00 - 06.01.2021 04:15","5228","5977"
"06.01.2021 04:15 - 06.01.2021 04:30","5232","6007"
"06.01.2021 04:30 - 06.01.2021 04:45","5260","5966"
"06.01.2021 04:45 - 06.01.2021 05:00","5284","5981"
"06.01.2021 05:00 - 06.01.2021 05:15","5352","6088"
"06.01.2021 05:15 - 06.01.2021 05:30","5388","6112"
"06.01.2021 05:30 - 06.01.2021 05:45","5444","6138"
"06.01.2021 05:45 - 06.01.2021 06:00","5480","6191"
"06.01.2021 06:00 - 06.01.2021 06:15","5468","6160"
"06.01.2021 06:15 - 06.01.2021 06:30","5532","6177"
"06.01.2021 06:30 - 06.01.2021 06:45","5612","6244"
"06.01.2021 06:45 - 06.01.2021 07:00","5696","6294"
"06.01.2021 07:00 - 06.01.2021 07:15","5792","6497"
"06.01.2021 07:15 - 06.01.2021 07:30","5884","6584"
"06.01.2021 07:30 - 06.01.2021 07:45","5980","6632"
"06.01.2021 07:45 - 06.01.2021 08:00","6044","6666"
"06.01.2021 08:00 - 06.01.2021 08:15","6144","6705"
"06.01.2021 08:15 - 06.01.2021 08:30","6224","6822"
"06.01.2021 08:30 - 06.01.2021 08:45","6320","6946"
"06.01.2021 08:45 - 06.01.2021 09:00","6404","7058"
"06.01.2021 09:00 - 06.01.2021 09:15","6504","7146"
"06.01.2021 09:15 - 06.01.2021 09:30","6568","7229"
"06.01.2021 09:30 - 06.01.2021 09:45","6628","7352"
"06.01.2021 09:45 - 06.01.2021 10:00","6684","7428"
"06.01.2021 10:00 - 06.01.2021 10:15","6748","7533"
"06.01.2021 10:15 - 06.01.2021 10:30","6800","7596"
"06.01.2021 10:30 - 06.01.2021 10:45","6844","7658"
"06.01.2021 10:45 - 06.01.2021 11:00","6896","7760"
"06.01.2021 11:00 - 06.01.2021 11:15","6932","7848"
"06.01.2021 11:15 - 06.01.2021 11:30","6992","7969"
"06.01.2021 11:30 - 06.01.2021 11:45","6980","7982"
"06.01.2021 11:45 - 06.01.2021 12:00","6932","7952"
"06.01.2021 12:00 - 06.01.2021 12:15","6912","7936"
"06.01.2021 12:15 - 06.01.2021 12:30","6816","7792"
"06.01.2021 12:30 - 06.01.2021 12:45","6724","7711"
"06.01.2021 12:45 - 06.01.2021 13:00","6656","7662"
"06.01.2021 13:00 - 06.01.2021 13:15","6628","7593"
"06.01.2021 13:15 - 06.01.2021 13:30","6580","7490"
"06.01.2021 13:30 - 06.01.2021 13:45","6528","7424"
"06.01.2021 13:45 - 06.01.2021 14:00","6484","7353"
"06.01.2021 14:00 - 06.01.2021 14:15","6464","7313"
"06.01.2021 14:15 - 06.01.2021 14:30","6452","7237"
"06.01.2021 14:30 - 06.01.2021 14:45","6448","7200"
"06.01.2021 14:45 - 06.01.2021 15:00","6444","7159"
"06.01.2021 15:00 - 06.01.2021 15:15","6456","7148"
"06.01.2021 15:15 - 06.01.2021 15:30","6468","7148"
"06.01.2021 15:30 - 06.01.2021 15:45","6504","7168"
"06.01.2021 15:45 - 06.01.2021 16:00","6552","7175"
"06.01.2021 16:00 - 06.01.2021 16:15","6624","7219"
"06.01.2021 16:15 - 06.01.2021 16:30","6744","7324"
"06.01.2021 16:30 - 06.01.2021 16:45","6844","7544"
"06.01.2021 16:45 - 06.01.2021 17:00","6972","7692"
"06.01.2021 17:00 - 06.01.2021 17:15","7060","7798"
"06.01.2021 17:15 - 06.01.2021 17:30","7136","7872"
"06.01.2021 17:30 - 06.01.2021 17:45","7172","7871"
"06.01.2021 17:45 - 06.01.2021 18:00","7204","7901"
"06.01.2021 18:00 - 06.01.2021 18:15","7232","7899"
"06.01.2021 18:15 - 06.01.2021 18:30","7220","7860"
"06.01.2021 18:30 - 06.01.2021 18:45","7184","7790"
"06.01.2021 18:45 - 06.01.2021 19:00","7156","7771"
"06.01.2021 19:00 - 06.01.2021 19:15","7068","7683"
"06.01.2021 19:15 - 06.01.2021 19:30","7016","7598"
"06.01.2021 19:30 - 06.01.2021 19:45","6956","7515"
"06.01.2021 19:45 - 06.01.2021 20:00","6916","7424"
"06.01.2021 20:00 - 06.01.2021 20:15","6868","7314"
"06.01.2021 20:15 - 06.01.2021 20:30","6784","7190"
"06.01.2021 20:30 - 06.01.2021 20:45","6704","7085"
"06.01.2021 20:45 - 06.01.2021 21:00","6616","7047"
"06.01.2021 21:00 - 06.01.2021 21:15","6532","6915"
"06.01.2021 21:15 - 06.01.2021 21:30","6444","6840"
"06.01.2021 21:30 - 06.01.2021 21:45","6360","6741"
"06.01.2021 21:45 - 06.01.2021 22:00","6336","6759"
"06.01.2021 22:00 - 06.01.2021 22:15","6608","6973"
"06.01.2021 22:15 - 06.01.2021 22:30","6576","6954"
"06.01.2021 22:30 - 06.01.2021 22:45","6464","6836"
"06.01.2021 22:45 - 06.01.2021 23:00","6360","6781"
"06.01.2021 23:00 - 06.01.2021 23:15","6308","6756"
"06.01.2021 23:15 - 06.01.2021 23:30","6192","6640"
"06.01.2021 23:30 - 06.01.2021 23:45","6076","6561"
"06.01.2021 23:45 - 07.01.2021 00:00","5992","6468"
"07.01.2021 00:00 - 07.01.2021 00:15","6284","6471"
"07.01.2021 00:15 - 07.01.2021 00:30","6188","6368"
"07.01.2021 00:30 - 07.01.2021 00:45","6092","6297"
"07.01.2021 00:45 - 07.01.2021 01:00","6000","6201"
"07.01.2021 01:00 - 07.01.2021 01:15","5992","6210"
"07.01.2021 01:15 - 07.01.2021 01:30","5920","6138"
"07.01.2021 01:30 - 07.01.2021 01:45","5852","6074"
"07.01.2021 01:45 - 07.01.2021 02:00","5800","6038"
"07.01.2021 02:00 - 07.01.2021 02:15","5872","6080"
"07.01.2021 02:15 - 07.01.2021 02:30","5812","6042"
"07.01.2021 02:30 - 07.01.2021 02:45","5760","5996"
"07.01.2021 02:45 - 07.01.2021 03:00","5716","5923"
"07.01.2021 03:00 - 07.01.2021 03:15","5700","5890"
"07.01.2021 03:15 - 07.01.2021 03:30","5680","5934"
"07.01.2021 03:30 - 07.01.2021 03:45","5680","5924"
"07.01.2021 03:45 - 07.01.2021 04:00","5692","5931"
"07.01.2021 04:00 - 07.01.2021 04:15","5748","6002"
"07.01.2021 04:15 - 07.01.2021 04:30","5784","6019"
"07.01.2021 04:30 - 07.01.2021 04:45","5848","6127"
"07.01.2021 04:45 - 07.01.2021 05:00","5940","6180"
"07.01.2021 05:00 - 07.01.2021 05:15","6096","6405"
"07.01.2021 05:15 - 07.01.2021 05:30","6220","6524"
"07.01.2021 05:30 - 07.01.2021 05:45","6364","6689"
"07.01.2021 05:45 - 07.01.2021 06:00","6524","6908"
"07.01.2021 06:00 - 07.01.2021 06:15","6720","7130"
"07.01.2021 06:15 - 07.01.2021 06:30","6920","7363"
"07.01.2021 06:30 - 07.01.2021 06:45","7092","7563"
"07.01.2021 06:45 - 07.01.2021 07:00","7260","7758"
"07.01.2021 07:00 - 07.01.2021 07:15","7492","8075"
"07.01.2021 07:15 - 07.01.2021 07:30","7632","8298"
"07.01.2021 07:30 - 07.01.2021 07:45","7740","8480"
"07.01.2021 07:45 - 07.01.2021 08:00","7824","8568"
"07.01.2021 08:00 - 07.01.2021 08:15","7940","8667"
"07.01.2021 08:15 - 07.01.2021 08:30","8000","8728"
"07.01.2021 08:30 - 07.01.2021 08:45","8064","8848"
"07.01.2021 08:45 - 07.01.2021 09:00","8112","8922"
"07.01.2021 09:00 - 07.01.2021 09:15","8144","8947"
"07.01.2021 09:15 - 07.01.2021 09:30","8176","8945"
"07.01.2021 09:30 - 07.01.2021 09:45","8208","9024"
"07.01.2021 09:45 - 07.01.2021 10:00","8232","9026"
"07.01.2021 10:00 - 07.01.2021 10:15","8252","9017"
"07.01.2021 10:15 - 07.01.2021 10:30","8272","9048"
"07.01.2021 10:30 - 07.01.2021 10:45","8296","9104"
"07.01.2021 10:45 - 07.01.2021 11:00","8324","9106"
"07.01.2021 11:00 - 07.01.2021 11:15","8316","9063"
"07.01.2021 11:15 - 07.01.2021 11:30","8348","9124"
"07.01.2021 11:30 - 07.01.2021 11:45","8344","9114"
"07.01.2021 11:45 - 07.01.2021 12:00","8316","9104"
"07.01.2021 12:00 - 07.01.2021 12:15","8296","9110"
"07.01.2021 12:15 - 07.01.2021 12:30","8216","9024"
"07.01.2021 12:30 - 07.01.2021 12:45","8152","8940"
"07.01.2021 12:45 - 07.01.2021 13:00","8112","8912"
"07.01.2021 13:00 - 07.01.2021 13:15","8100","8866"
"07.01.2021 13:15 - 07.01.2021 13:30","8064","8807"
"07.01.2021 13:30 - 07.01.2021 13:45","8020","8727"
"07.01.2021 13:45 - 07.01.2021 14:00","7976","8664"
"07.01.2021 14:00 - 07.01.2021 14:15","7952","8644"
"07.01.2021 14:15 - 07.01.2021 14:30","7936","8632"
"07.01.2021 14:30 - 07.01.2021 14:45","7912","8576"
"07.01.2021 14:45 - 07.01.2021 15:00","7904","8562"
"07.01.2021 15:00 - 07.01.2021 15:15","7916","8570"
"07.01.2021 15:15 - 07.01.2021 15:30","7916","8549"
"07.01.2021 15:30 - 07.01.2021 15:45","7932","8572"
"07.01.2021 15:45 - 07.01.2021 16:00","7964","8606"
"07.01.2021 16:00 - 07.01.2021 16:15","8044","8633"
"07.01.2021 16:15 - 07.01.2021 16:30","8120","8759"
"07.01.2021 16:30 - 07.01.2021 16:45","8212","8865"
"07.01.2021 16:45 - 07.01.2021 17:00","8296","9060"
"07.01.2021 17:00 - 07.01.2021 17:15","8340","9161"
"07.01.2021 17:15 - 07.01.2021 17:30","8384","9219"
"07.01.2021 17:30 - 07.01.2021 17:45","8392","9249"
"07.01.2021 17:45 - 07.01.2021 18:00","8388","9247"
"07.01.2021 18:00 - 07.01.2021 18:15","8352","9192"
"07.01.2021 18:15 - 07.01.2021 18:30","8304","9124"
"07.01.2021 18:30 - 07.01.2021 18:45","8248","9056"
"07.01.2021 18:45 - 07.01.2021 19:00","8180","8992"
"07.01.2021 19:00 - 07.01.2021 19:15","8036","8807"
"07.01.2021 19:15 - 07.01.2021 19:30","7932","8669"
"07.01.2021 19:30 - 07.01.2021 19:45","7824","8535"
"07.01.2021 19:45 - 07.01.2021 20:00","7732","8445"
"07.01.2021 20:00 - 07.01.2021 20:15","7600","8311"
"07.01.2021 20:15 - 07.01.2021 20:30","7484","8130"
"07.01.2021 20:30 - 07.01.2021 20:45","7372","8018"
"07.01.2021 20:45 - 07.01.2021 21:00","7256","7887"
"07.01.2021 21:00 - 07.01.2021 21:15","7104","7704"
"07.01.2021 21:15 - 07.01.2021 21:30","6988","7597"
"07.01.2021 21:30 - 07.01.2021 21:45","6872","7482"
"07.01.2021 21:45 - 07.01.2021 22:00","6792","7438"
"07.01.2021 22:00 - 07.01.2021 22:15","7020","7623"
"07.01.2021 22:15 - 07.01.2021 22:30","6964","7549"
"07.01.2021 22:30 - 07.01.2021 22:45","6836","7436"
"07.01.2021 22:45 - 07.01.2021 23:00","6716","7350"
"07.01.2021 23:00 - 07.01.2021 23:15","6656","7266"
"07.01.2021 23:15 - 07.01.2021 23:30","6528","7138"
"07.01.2021 23:30 - 07.01.2021 23:45","6420","7054"
"07.01.2021 23:45 - 08.01.2021 00:00","6304","6951"
"08.01.2021 00:00 - 08.01.2021 00:15","6284","6938"
"08.01.2021 00:15 - 08.01.2021 00:30","6184","6873"
"08.01.2021 00:30 - 08.01.2021 00:45","6084","6793"
"08.01.2021 00:45 - 08.01.2021 01:00","5992","6700"
"08.01.2021 01:00 - 08.01.2021 01:15","5988","6698"
"08.01.2021 01:15 - 08.01.2021 01:30","5916","6610"
"08.01.2021 01:30 - 08.01.2021 01:45","5844","6562"
"08.01.2021 01:45 - 08.01.2021 02:00","5788","6517"
"08.01.2021 02:00 - 08.01.2021 02:15","5864","6565"
"08.01.2021 02:15 - 08.01.2021 02:30","5804","6512"
"08.01.2021 02:30 - 08.01.2021 02:45","5748","6454"
"08.01.2021 02:45 - 08.01.2021 03:00","5700","6403"
"08.01.2021 03:00 - 08.01.2021 03:15","5684","6425"
"08.01.2021 03:15 - 08.01.2021 03:30","5664","6393"
"08.01.2021 03:30 - 08.01.2021 03:45","5660","6369"
"08.01.2021 03:45 - 08.01.2021 04:00","5672","6390"
"08.01.2021 04:00 - 08.01.2021 04:15","5732","6480"
"08.01.2021 04:15 - 08.01.2021 04:30","5768","6510"
"08.01.2021 04:30 - 08.01.2021 04:45","5832","6554"
"08.01.2021 04:45 - 08.01.2021 05:00","5920","6632"
"08.01.2021 05:00 - 08.01.2021 05:15","6080","6798"
"08.01.2021 05:15 - 08.01.2021 05:30","6204","6906"
"08.01.2021 05:30 - 08.01.2021 05:45","6356","7032"
"08.01.2021 05:45 - 08.01.2021 06:00","6512","7237"
"08.01.2021 06:00 - 08.01.2021 06:15","6692","7403"
"08.01.2021 06:15 - 08.01.2021 06:30","6896","7595"
"08.01.2021 06:30 - 08.01.2021 06:45","7068","7822"
"08.01.2021 06:45 - 08.01.2021 07:00","7240","7995"
"08.01.2021 07:00 - 08.01.2021 07:15","7452","8308"
"08.01.2021 07:15 - 08.01.2021 07:30","7596","8458"
"08.01.2021 07:30 - 08.01.2021 07:45","7704","8652"
"08.01.2021 07:45 - 08.01.2021 08:00","7788","8710"
"08.01.2021 08:00 - 08.01.2021 08:15","7904","8814"
"08.01.2021 08:15 - 08.01.2021 08:30","7968","8894"
"08.01.2021 08:30 - 08.01.2021 08:45","8036","8983"
"08.01.2021 08:45 - 08.01.2021 09:00","8088","9064"
"08.01.2021 09:00 - 08.01.2021 09:15","8124","9042"
"08.01.2021 09:15 - 08.01.2021 09:30","8156","9078"
"08.01.2021 09:30 - 08.01.2021 09:45","8192","9127"
"08.01.2021 09:45 - 08.01.2021 10:00","8216","9139"
"08.01.2021 10:00 - 08.01.2021 10:15","8236","9151"
"08.01.2021 10:15 - 08.01.2021 10:30","8252","9146"
"08.01.2021 10:30 - 08.01.2021 10:45","8280","9151"
"08.01.2021 10:45 - 08.01.2021 11:00","8312","9178"
"08.01.2021 11:00 - 08.01.2021 11:15","8300","9148"
"08.01.2021 11:15 - 08.01.2021 11:30","8332","9191"
"08.01.2021 11:30 - 08.01.2021 11:45","8320","9179"
"08.01.2021 11:45 - 08.01.2021 12:00","8292","9139"
"08.01.2021 12:00 - 08.01.2021 12:15","8284","9096"
"08.01.2021 12:15 - 08.01.2021 12:30","8204","8985"
"08.01.2021 12:30 - 08.01.2021 12:45","8136","8900"
"08.01.2021 12:45 - 08.01.2021 13:00","8096","8773"
"08.01.2021 13:00 - 08.01.2021 13:15","8088","8731"
"08.01.2021 13:15 - 08.01.2021 13:30","8052","8708"
"08.01.2021 13:30 - 08.01.2021 13:45","8012","8607"
"08.01.2021 13:45 - 08.01.2021 14:00","7968","8536"
"08.01.2021 14:00 - 08.01.2021 14:15","7944","8479"
"08.01.2021 14:15 - 08.01.2021 14:30","7928","8456"
"08.01.2021 14:30 - 08.01.2021 14:45","7908","8441"
"08.01.2021 14:45 - 08.01.2021 15:00","7900","8432"
"08.01.2021 15:00 - 08.01.2021 15:15","7908","8444"
"08.01.2021 15:15 - 08.01.2021 15:30","7908","8408"
"08.01.2021 15:30 - 08.01.2021 15:45","7924","8377"
"08.01.2021 15:45 - 08.01.2021 16:00","7956","8415"
"08.01.2021 16:00 - 08.01.2021 16:15","8032","8456"
"08.01.2021 16:15 - 08.01.2021 16:30","8104","8543"
"08.01.2021 16:30 - 08.01.2021 16:45","8192","8741"
"08.01.2021 16:45 - 08.01.2021 17:00","8280","8896"
"08.01.2021 17:00 - 08.01.2021 17:15","8328","8949"
"08.01.2021 17:15 - 08.01.2021 17:30","8368","8983"
"08.01.2021 17:30 - 08.01.2021 17:45","8376","8989"
"08.01.2021 17:45 - 08.01.2021 18:00","8372","8988"
"08.01.2021 18:00 - 08.01.2021 18:15","8340","8905"
"08.01.2021 18:15 - 08.01.2021 18:30","8280","8845"
"08.01.2021 18:30 - 08.01.2021 18:45","8220","8776"
"08.01.2021 18:45 - 08.01.2021 19:00","8152","8708"
"08.01.2021 19:00 - 08.01.2021 19:15","8016","8599"
"08.01.2021 19:15 - 08.01.2021 19:30","7908","8448"
"08.01.2021 19:30 - 08.01.2021 19:45","7804","8304"
"08.01.2021 19:45 - 08.01.2021 20:00","7708","8193"
"08.01.2021 20:00 - 08.01.2021 20:15","7584","8088"
"08.01.2021 20:15 - 08.01.2021 20:30","7464","7971"
"08.01.2021 20:30 - 08.01.2021 20:45","7356","7844"
"08.01.2021 20:45 - 08.01.2021 21:00","7240","7715"
"08.01.2021 21:00 - 08.01.2021 21:15","7096","7533"
"08.01.2021 21:15 - 08.01.2021 21:30","6972","7451"
"08.01.2021 21:30 - 08.01.2021 21:45","6852","7344"
"08.01.2021 21:45 - 08.01.2021 22:00","6768","7274"
"08.01.2021 22:00 - 08.01.2021 22:15","7000","7436"
"08.01.2021 22:15 - 08.01.2021 22:30","6948","7374"
"08.01.2021 22:30 - 08.01.2021 22:45","6820","7275"
"08.01.2021 22:45 - 08.01.2021 23:00","6704","7184"
"08.01.2021 23:00 - 08.01.2021 23:15","6660","7154"
"08.01.2021 23:15 - 08.01.2021 23:30","6532","7020"
"08.01.2021 23:30 - 08.01.2021 23:45","6420","6946"
"08.01.2021 23:45 - 09.01.2021 00:00","6324","6864"
"09.01.2021 00:00 - 09.01.2021 00:15","6228","6785"
"09.01.2021 00:15 - 09.01.2021 00:30","6140","6668"
"09.01.2021 00:30 - 09.01.2021 00:45","6032","6547"
"09.01.2021 00:45 - 09.01.2021 01:00","5940","6516"
"09.01.2021 01:00 - 09.01.2021 01:15","5888","6506"
"09.01.2021 01:15 - 09.01.2021 01:30","5800","6432"
"09.01.2021 01:30 - 09.01.2021 01:45","5728","6370"
"09.01.2021 01:45 - 09.01.2021 02:00","5660","6305"
"09.01.2021 02:00 - 09.01.2021 02:15","5728","6363"
"09.01.2021 02:15 - 09.01.2021 02:30","5664","6296"
"09.01.2021 02:30 - 09.01.2021 02:45","5608","6218"
"09.01.2021 02:45 - 09.01.2021 03:00","5564","6168"
"09.01.2021 03:00 - 09.01.2021 03:15","5536","6145"
"09.01.2021 03:15 - 09.01.2021 03:30","5504","6103"
"09.01.2021 03:30 - 09.01.2021 03:45","5492","6052"
"09.01.2021 03:45 - 09.01.2021 04:00","5500","6061"
"09.01.2021 04:00 - 09.01.2021 04:15","5544","6126"
"09.01.2021 04:15 - 09.01.2021 04:30","5556","6144"
"09.01.2021 04:30 - 09.01.2021 04:45","5596","6155"
"09.01.2021 04:45 - 09.01.2021 05:00","5616","6171"
"09.01.2021 05:00 - 09.01.2021 05:15","5708","6319"
"09.01.2021 05:15 - 09.01.2021 05:30","5780","6402"
"09.01.2021 05:30 - 09.01.2021 05:45","5864","6439"
"09.01.2021 05:45 - 09.01.2021 06:00","5940","6478"
"09.01.2021 06:00 - 09.01.2021 06:15","5936","6576"
"09.01.2021 06:15 - 09.01.2021 06:30","6036","6632"
"09.01.2021 06:30 - 09.01.2021 06:45","6148","6709"
"09.01.2021 06:45 - 09.01.2021 07:00","6252","6792"
"09.01.2021 07:00 - 09.01.2021 07:15","6448","6892"
"09.01.2021 07:15 - 09.01.2021 07:30","6568","7011"
"09.01.2021 07:30 - 09.01.2021 07:45","6664","7107"
"09.01.2021 07:45 - 09.01.2021 08:00","6736","7184"
"09.01.2021 08:00 - 09.01.2021 08:15","6880","7283"
"09.01.2021 08:15 - 09.01.2021 08:30","6968","7348"
"09.01.2021 08:30 - 09.01.2021 08:45","7048","7440"
"09.01.2021 08:45 - 09.01.2021 09:00","7112","7518"
"09.01.2021 09:00 - 09.01.2021 09:15","7240","7586"
"09.01.2021 09:15 - 09.01.2021 09:30","7300","7664"
"09.01.2021 09:30 - 09.01.2021 09:45","7348","7715"
"09.01.2021 09:45 - 09.01.2021 10:00","7388","7737"
"09.01.2021 10:00 - 09.01.2021 10:15","7456","7779"
"09.01.2021 10:15 - 09.01.2021 10:30","7496","7805"
"09.01.2021 10:30 - 09.01.2021 10:45","7528","7826"
"09.01.2021 10:45 - 09.01.2021 11:00","7592","7874"
"09.01.2021 11:00 - 09.01.2021 11:15","7592","7877"
"09.01.2021 11:15 - 09.01.2021 11:30","7632","7940"
"09.01.2021 11:30 - 09.01.2021 11:45","7640","7937"
"09.01.2021 11:45 - 09.01.2021 12:00","7560","7884"
"09.01.2021 12:00 - 09.01.2021 12:15","7572","7873"
"09.01.2021 12:15 - 09.01.2021 12:30","7508","7761"
"09.01.2021 12:30 - 09.01.2021 12:45","7432","7696"
"09.01.2021 12:45 - 09.01.2021 13:00","7372","7619"
"09.01.2021 13:00 - 09.01.2021 13:15","7324","7611"
"09.01.2021 13:15 - 09.01.2021 13:30","7284","7554"
"09.01.2021 13:30 - 09.01.2021 13:45","7232","7497"
"09.01.2021 13:45 - 09.01.2021 14:00","7176","7450"
"09.01.2021 14:00 - 09.01.2021 14:15","7128","7396"
"09.01.2021 14:15 - 09.01.2021 14:30","7104","7372"
"09.01.2021 14:30 - 09.01.2021 14:45","7104","7446"
"09.01.2021 14:45 - 09.01.2021 15:00","7084","7429"
"09.01.2021 15:00 - 09.01.2021 15:15","7096","7443"
"09.01.2021 15:15 - 09.01.2021 15:30","7100","7440"
"09.01.2021 15:30 - 09.01.2021 15:45","7132","7473"
"09.01.2021 15:45 - 09.01.2021 16:00","7188","7534"
"09.01.2021 16:00 - 09.01.2021 16:15","7264","7568"
"09.01.2021 16:15 - 09.01.2021 16:30","7360","7635"
"09.01.2021 16:30 - 09.01.2021 16:45","7456","7830"
"09.01.2021 16:45 - 09.01.2021 17:00","7560","7977"
"09.01.2021 17:00 - 09.01.2021 17:15","7624","8094"
"09.01.2021 17:15 - 09.01.2021 17:30","7660","8165"
"09.01.2021 17:30 - 09.01.2021 17:45","7680","8168"
"09.01.2021 17:45 - 09.01.2021 18:00","7692","8184"
"09.01.2021 18:00 - 09.01.2021 18:15","7684","8161"
"09.01.2021 18:15 - 09.01.2021 18:30","7624","8068"
"09.01.2021 18:30 - 09.01.2021 18:45","7560","7990"
"09.01.2021 18:45 - 09.01.2021 19:00","7532","7915"
"09.01.2021 19:00 - 09.01.2021 19:15","7408","7811"
"09.01.2021 19:15 - 09.01.2021 19:30","7336","7732"
"09.01.2021 19:30 - 09.01.2021 19:45","7268","7652"
"09.01.2021 19:45 - 09.01.2021 20:00","7216","7544"
"09.01.2021 20:00 - 09.01.2021 20:15","7108","7441"
"09.01.2021 20:15 - 09.01.2021 20:30","7008","7332"
"09.01.2021 20:30 - 09.01.2021 20:45","6912","7238"
"09.01.2021 20:45 - 09.01.2021 21:00","6824","7156"
"09.01.2021 21:00 - 09.01.2021 21:15","6672","7058"
"09.01.2021 21:15 - 09.01.2021 21:30","6588","6934"
"09.01.2021 21:30 - 09.01.2021 21:45","6504","6884"
"09.01.2021 21:45 - 09.01.2021 22:00","6420","6863"
"09.01.2021 22:00 - 09.01.2021 22:15","6716","7079"
"09.01.2021 22:15 - 09.01.2021 22:30","6676","7033"
"09.01.2021 22:30 - 09.01.2021 22:45","6548","6941"
"09.01.2021 22:45 - 09.01.2021 23:00","6456","6848"
"09.01.2021 23:00 - 09.01.2021 23:15","6352","6803"
"09.01.2021 23:15 - 09.01.2021 23:30","6216","6682"
"09.01.2021 23:30 - 09.01.2021 23:45","6100","6585"
"09.01.2021 23:45 - 10.01.2021 00:00","6008","6512"
