Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Dec 13, 2015;12:00 AM;12:00 AM;161,651.25;148,122;3,900
Dec 14, 2015;12:00 AM;12:00 AM;199,340.25;195,324;2,463
Dec 15, 2015;12:00 AM;12:00 AM;208,743;205,876.75;2,329.75
Dec 16, 2015;12:00 AM;12:00 AM;208,207.25;204,982.25;3,696.75
Dec 17, 2015;12:00 AM;12:00 AM;202,461.75;189,027;5,894.5
Dec 18, 2015;12:00 AM;12:00 AM;195,442.75;191,368;6,099
Dec 19, 2015;12:00 AM;12:00 AM;169,330.25;165,887;10,183.75
Dec 20, 2015;12:00 AM;12:00 AM;158,499;139,339.5;18,049.5
Dec 21, 2015;12:00 AM;12:00 AM;193,084.25;186,154.25;9,907.5
Dec 22, 2015;12:00 AM;12:00 AM;188,864.75;179,602.75;13,379.25
Dec 23, 2015;12:00 AM;12:00 AM;179,010.75;173,066.75;12,484
Dec 24, 2015;12:00 AM;12:00 AM;148,726.5;144,089.75;12,053.25
Dec 25, 2015;12:00 AM;12:00 AM;52,590.75;49,251;15,598
Dec 26, 2015;12:00 AM;12:00 AM;147,409.25;142,862.25;17,417
Dec 27, 2015;12:00 AM;12:00 AM;148,605.5;146,162.25;11,469.5
Dec 28, 2015;12:00 AM;12:00 AM;164,883.25;162,482.25;2,564
Dec 29, 2015;12:00 AM;12:00 AM;94,028.75;89,636.5;5,891
Dec 30, 2015;12:00 AM;12:00 AM;169,498.5;155,131.25;4,377.75
Dec 31, 2015;12:00 AM;12:00 AM;164,144.25;135,713;10,314
Jan 1, 2016;12:00 AM;12:00 AM;152,310;150,135.5;9,830.25
Jan 2, 2016;12:00 AM;12:00 AM;166,549.25;155,347;17,179.75
Jan 3, 2016;12:00 AM;12:00 AM;166,983.75;152,343;17,081.75
Jan 4, 2016;12:00 AM;12:00 AM;193,427;166,038;8,409
Jan 5, 2016;12:00 AM;12:00 AM;196,890;192,943.5;4,257.25
Jan 6, 2016;12:00 AM;12:00 AM;177,337;175,896.5;2,746.25
Jan 7, 2016;12:00 AM;12:00 AM;196,128;190,263.75;4,585
Jan 8, 2016;12:00 AM;12:00 AM;191,937.75;185,185.5;10,748.5
Jan 9, 2016;12:00 AM;12:00 AM;172,749.25;167,090.75;6,364.25
Jan 10, 2016;12:00 AM;12:00 AM;160,777.25;158,253.25;19,919.5
Jan 11, 2016;12:00 AM;12:00 AM;197,750.75;188,848.5;8,597.5
Jan 12, 2016;12:00 AM;12:00 AM;199,856.25;172,799.5;10,543.25
Jan 13, 2016;12:00 AM;12:00 AM;205,223.5;165,651.5;8,494.25
Jan 14, 2016;12:00 AM;12:00 AM;205,519.25;187,574.75;4,783.25
Jan 15, 2016;12:00 AM;12:00 AM;205,159.25;183,545.5;5,191.25
Jan 16, 2016;12:00 AM;12:00 AM;182,693.25;158,895;5,009
Jan 17, 2016;12:00 AM;12:00 AM;172,435;146,898.25;12,610.5
Jan 18, 2016;12:00 AM;12:00 AM;211,848.5;197,302.25;6,480.5
Jan 19, 2016;12:00 AM;12:00 AM;218,993.75;215,892.75;751
Jan 20, 2016;12:00 AM;12:00 AM;216,272;208,266.25;4,488.75
Jan 21, 2016;12:00 AM;12:00 AM;215,908;195,016.5;6,797.25
Jan 22, 2016;12:00 AM;12:00 AM;213,764.5;208,879;8,416.5
Jan 23, 2016;12:00 AM;12:00 AM;191,855;176,602.25;10,368.5
Jan 24, 2016;12:00 AM;12:00 AM;170,400.25;155,448.25;15,720
Jan 25, 2016;12:00 AM;12:00 AM;202,301.25;191,990;7,448.75
Jan 26, 2016;12:00 AM;12:00 AM;200,482.75;191,383;6,037.5
Jan 27, 2016;12:00 AM;12:00 AM;199,945.5;192,411;8,664.25
Jan 28, 2016;12:00 AM;12:00 AM;197,884.5;185,850.25;7,983.5
Jan 29, 2016;12:00 AM;12:00 AM;192,757;185,270.75;8,344
Jan 30, 2016;12:00 AM;12:00 AM;172,206.75;164,322.5;18,938
Jan 31, 2016;12:00 AM;12:00 AM;160,495.5;134,490.25;14,167.75
Feb 1, 2016;12:00 AM;12:00 AM;192,781;172,435.25;6,289
Feb 2, 2016;12:00 AM;12:00 AM;193,155;176,866;9,085.5
Feb 3, 2016;12:00 AM;12:00 AM;199,742;177,795.25;7,880.5
Feb 4, 2016;12:00 AM;12:00 AM;201,307;164,993.75;5,599
Feb 5, 2016;12:00 AM;12:00 AM;194,842.75;179,659.25;1,300.5
Feb 6, 2016;12:00 AM;12:00 AM;169,746.75;149,933.25;6,638.75
Feb 7, 2016;12:00 AM;12:00 AM;158,573.75;111,783.75;16,080
Feb 8, 2016;12:00 AM;12:00 AM;190,815;166,198.25;10,904.5
Feb 9, 2016;12:00 AM;12:00 AM;188,151.25;157,963;8,534.5
Feb 10, 2016;12:00 AM;12:00 AM;200,192.75;158,328.75;5,466.5
Feb 11, 2016;12:00 AM;12:00 AM;200,276.25;167,658.25;838.75
Feb 12, 2016;12:00 AM;12:00 AM;196,985.75;185,671.75;369.75
Feb 13, 2016;12:00 AM;12:00 AM;169,277.75;161,840.25;3,740.5
Feb 14, 2016;12:00 AM;12:00 AM;158,605.5;144,209.75;15,224
Feb 15, 2016;12:00 AM;12:00 AM;195,063;171,981;7,402
Feb 16, 2016;12:00 AM;12:00 AM;201,118;183,836.75;773.25
Feb 17, 2016;12:00 AM;12:00 AM;202,861;184,418.25;3,794.5
Feb 18, 2016;12:00 AM;12:00 AM;202,632;192,323.5;805
Feb 19, 2016;12:00 AM;12:00 AM;199,008;164,151.75;2,110.5
Feb 20, 2016;12:00 AM;12:00 AM;172,260.75;153,010;14,558.5
Feb 21, 2016;12:00 AM;12:00 AM;156,738.5;124,039.5;21,360.5
Feb 22, 2016;12:00 AM;12:00 AM;185,093;160,961.5;6,603.25
Feb 23, 2016;12:00 AM;12:00 AM;192,582.75;174,894.25;3,838.5
Feb 24, 2016;12:00 AM;12:00 AM;194,437;171,280.5;2,300.75
Feb 25, 2016;12:00 AM;12:00 AM;198,862;178,850.5;45.5
Feb 26, 2016;12:00 AM;12:00 AM;191,755.25;182,757.25;430.75
Feb 27, 2016;12:00 AM;12:00 AM;168,863.25;134,675.25;832.75
Feb 28, 2016;12:00 AM;12:00 AM;156,587.75;125,883.5;11,276.75
Feb 29, 2016;12:00 AM;12:00 AM;195,297.25;179,123.5;3,557.5
Mar 1, 2016;12:00 AM;12:00 AM;200,958.25;155,187;3,668.75
Mar 2, 2016;12:00 AM;12:00 AM;197,202.25;179,086.75;8,325
Mar 3, 2016;12:00 AM;12:00 AM;201,745;182,103.25;1,716
Mar 4, 2016;12:00 AM;12:00 AM;193,260.5;162,268;3,914.5
Mar 5, 2016;12:00 AM;12:00 AM;168,268.25;121,773.25;503
Mar 6, 2016;12:00 AM;12:00 AM;155,197.5;132,471.25;3,836.25
Mar 7, 2016;12:00 AM;12:00 AM;196,237.5;181,653.5;151.75
Mar 8, 2016;12:00 AM;12:00 AM;199,701.25;188,535.75;275.75
Mar 9, 2016;12:00 AM;12:00 AM;195,010;185,854;3,127.75
Mar 10, 2016;12:00 AM;12:00 AM;195,314.75;170,852.25;1,739.75
Mar 11, 2016;12:00 AM;12:00 AM;194,489.75;154,496;871.5
Mar 12, 2016;12:00 AM;12:00 AM;170,177.25;141,143;0
Mar 13, 2016;12:00 AM;12:00 AM;157,911;130,847.75;4,323.5
Mar 14, 2016;12:00 AM;12:00 AM;189,843.5;166,355.75;459
Mar 15, 2016;12:00 AM;12:00 AM;200,822.5;178,188.25;155
Mar 16, 2016;12:00 AM;12:00 AM;198,535.75;190,403.75;646.75
Mar 17, 2016;12:00 AM;12:00 AM;192,317.25;187,074;39
Mar 18, 2016;12:00 AM;12:00 AM;186,505.25;168,067.25;534.75
Mar 19, 2016;12:00 AM;12:00 AM;162,220.5;150,440;3,080.5
Mar 20, 2016;12:00 AM;12:00 AM;148,198.5;141,650.75;10,074.5
Mar 21, 2016;12:00 AM;12:00 AM;183,345.25;168,204.75;1,310
Mar 22, 2016;12:00 AM;12:00 AM;188,555;171,874.5;5,793
Mar 23, 2016;12:00 AM;12:00 AM;190,667.75;179,079.75;4,086.75
Mar 24, 2016;12:00 AM;12:00 AM;191,761;162,119.25;3,303.75
Mar 25, 2016;12:00 AM;12:00 AM;183,465.75;177,796.5;113.5
Mar 26, 2016;12:00 AM;12:00 AM;160,275.5;143,060.75;12,167
Mar 27, 2016;12:00 AM;12:00 AM;134,915;120,368;20,053.5
Mar 28, 2016;12:00 AM;12:00 AM;141,036.75;124,448.25;17,419.25
Mar 29, 2016;12:00 AM;12:00 AM;178,172.5;158,901.5;6,036.5
Mar 30, 2016;12:00 AM;12:00 AM;178,632;169,578.75;495
Mar 31, 2016;12:00 AM;12:00 AM;176,445.75;161,080.5;345.75
Apr 1, 2016;12:00 AM;12:00 AM;176,908.5;146,545.5;1,476.75
Apr 2, 2016;12:00 AM;12:00 AM;149,371;122,534;1,752
Apr 3, 2016;12:00 AM;12:00 AM;135,067.75;94,387.5;18,663.75
Apr 4, 2016;12:00 AM;12:00 AM;168,613.25;157,331.25;3,197.5
Apr 5, 2016;12:00 AM;12:00 AM;171,060.75;164,824.75;384
Apr 6, 2016;12:00 AM;12:00 AM;175,103.5;149,123.5;3,003
Apr 7, 2016;12:00 AM;12:00 AM;177,859;169,352;5,193.25
Apr 8, 2016;12:00 AM;12:00 AM;180,636.75;143,501.75;521.75
Apr 9, 2016;12:00 AM;12:00 AM;154,404;118,138;562.75
Apr 10, 2016;12:00 AM;12:00 AM;136,210.75;100,634;8,820.75
Apr 11, 2016;12:00 AM;12:00 AM;170,272.75;156,578.25;3,404.25
Apr 12, 2016;12:00 AM;12:00 AM;174,804;168,918.25;482.25
Apr 13, 2016;12:00 AM;12:00 AM;172,378.5;162,901.25;578
Apr 14, 2016;12:00 AM;12:00 AM;177,592.75;138,293.25;807.25
Apr 15, 2016;12:00 AM;12:00 AM;170,027.25;157,756.25;213.25
Apr 16, 2016;12:00 AM;12:00 AM;144,103.75;134,488;3,790.25
Apr 17, 2016;12:00 AM;12:00 AM;132,513.5;112,018.25;12,866.5
Apr 18, 2016;12:00 AM;12:00 AM;173,567;157,579;1,135.5
Apr 19, 2016;12:00 AM;12:00 AM;172,338;146,192.5;1,125.25
Apr 20, 2016;12:00 AM;12:00 AM;169,354.75;140,477;1,229
Apr 21, 2016;12:00 AM;12:00 AM;169,531.5;162,148.5;65
Apr 22, 2016;12:00 AM;12:00 AM;166,912.25;156,971.75;633
Apr 23, 2016;12:00 AM;12:00 AM;145,943.75;140,428.25;3,218
Apr 24, 2016;12:00 AM;12:00 AM;137,645.75;92,478;25,000.25
Apr 25, 2016;12:00 AM;12:00 AM;176,674.75;142,480.25;646.75
Apr 26, 2016;12:00 AM;12:00 AM;178,630.5;156,305.25;115.25
Apr 27, 2016;12:00 AM;12:00 AM;185,374.5;171,213.5;464.75
Apr 28, 2016;12:00 AM;12:00 AM;182,275.5;172,875.75;1.25
Apr 29, 2016;12:00 AM;12:00 AM;171,868.25;166,677.75;450.25
Apr 30, 2016;12:00 AM;12:00 AM;143,878;133,602.5;2,452.25
May 1, 2016;12:00 AM;12:00 AM;137,419.5;122,599.5;24,313
May 2, 2016;12:00 AM;12:00 AM;174,792.5;156,649.25;4,395.75
May 3, 2016;12:00 AM;12:00 AM;173,905;141,222.75;619.75
May 4, 2016;12:00 AM;12:00 AM;178,861.5;127,879.25;2
May 5, 2016;12:00 AM;12:00 AM;141,013.25;111,375.75;13,140
May 6, 2016;12:00 AM;12:00 AM;150,968.25;143,300.25;5,859.25
May 7, 2016;12:00 AM;12:00 AM;137,772.5;128,241.5;9,585.25
May 8, 2016;12:00 AM;12:00 AM;127,040.25;117,572;26,723.5
May 9, 2016;12:00 AM;12:00 AM;162,516.25;149,457.75;4,494.75
May 10, 2016;12:00 AM;12:00 AM;169,447.5;143,367;360.75
May 11, 2016;12:00 AM;12:00 AM;170,728;160,269;42.75
May 12, 2016;12:00 AM;12:00 AM;176,422.5;162,764;3,114
May 13, 2016;12:00 AM;12:00 AM;172,153.25;163,040.25;1,008.25
May 14, 2016;12:00 AM;12:00 AM;144,538.25;115,402.5;9,578.75
May 15, 2016;12:00 AM;12:00 AM;131,209;99,119.25;21,499.25
May 16, 2016;12:00 AM;12:00 AM;132,547;112,161.75;3,483
May 17, 2016;12:00 AM;12:00 AM;167,817.25;149,912;5
May 18, 2016;12:00 AM;12:00 AM;166,891.25;157,656.75;78.25
May 19, 2016;12:00 AM;12:00 AM;171,713.25;156,449.5;633.25
May 20, 2016;12:00 AM;12:00 AM;170,066;151,660;1,586.5
May 21, 2016;12:00 AM;12:00 AM;140,963;127,795.5;7,721
May 22, 2016;12:00 AM;12:00 AM;126,892.25;95,102.5;24,916.75
May 23, 2016;12:00 AM;12:00 AM;166,773.25;134,022;3,262.75
May 24, 2016;12:00 AM;12:00 AM;173,457.75;133,513.75;2,490.75
May 25, 2016;12:00 AM;12:00 AM;166,163.25;129,028.75;2,145.25
May 26, 2016;12:00 AM;12:00 AM;130,768.75;116,259.75;118.75
May 27, 2016;12:00 AM;12:00 AM;148,535;139,928.5;257.25
May 28, 2016;12:00 AM;12:00 AM;134,606.25;121,386.25;3,448.5
May 29, 2016;12:00 AM;12:00 AM;125,688.25;103,913.5;23,092.5
May 30, 2016;12:00 AM;12:00 AM;164,438.5;153,266.5;8,759
May 31, 2016;12:00 AM;12:00 AM;169,527;159,569.25;5,787.5
Jun 1, 2016;12:00 AM;12:00 AM;171,604.75;164,757;1,641.25
Jun 2, 2016;12:00 AM;12:00 AM;171,187.75;166,151;2,235.25
Jun 3, 2016;12:00 AM;12:00 AM;165,529.25;161,201.75;731.5
Jun 4, 2016;12:00 AM;12:00 AM;141,103.25;135,587.5;249
Jun 5, 2016;12:00 AM;12:00 AM;129,312.5;122,749.5;16,253
Jun 6, 2016;12:00 AM;12:00 AM;163,520;149,754.5;543.25
Jun 7, 2016;12:00 AM;12:00 AM;164,737.25;156,630;510
Jun 8, 2016;12:00 AM;12:00 AM;167,228;162,344.25;2,181
Jun 9, 2016;12:00 AM;12:00 AM;172,339.5;165,233.5;675.5
Jun 10, 2016;12:00 AM;12:00 AM;164,295.5;155,864.75;1,424
Jun 11, 2016;12:00 AM;12:00 AM;142,000.75;135,656.25;1,026.75
Jun 12, 2016;12:00 AM;12:00 AM;129,642.75;125,480.75;11,850
Jun 13, 2016;12:00 AM;12:00 AM;165,215.25;156,092.5;3,855.75
Jun 14, 2016;12:00 AM;12:00 AM;167,627;153,549.5;1,742.25
Jun 15, 2016;12:00 AM;12:00 AM;169,804.5;158,118;440.5
Jun 16, 2016;12:00 AM;12:00 AM;169,726.75;144,896.25;692.25
Jun 17, 2016;12:00 AM;12:00 AM;164,739.75;133,067.75;750.75
Jun 18, 2016;12:00 AM;12:00 AM;139,041.5;131,465;1,979
Jun 19, 2016;12:00 AM;12:00 AM;130,628;113,049.75;18,071.75
Jun 20, 2016;12:00 AM;12:00 AM;168,626.25;149,244.25;3,718.75
Jun 21, 2016;12:00 AM;12:00 AM;167,175;162,296;1,420.5
Jun 22, 2016;12:00 AM;12:00 AM;169,696;165,228;0
Jun 23, 2016;12:00 AM;12:00 AM;171,692.5;166,029.5;65.5
Jun 24, 2016;12:00 AM;12:00 AM;169,472.25;156,957.75;0
Jun 25, 2016;12:00 AM;12:00 AM;147,514.75;127,057.5;79.75
Jun 26, 2016;12:00 AM;12:00 AM;133,378.75;116,736.75;20,669
Jun 27, 2016;12:00 AM;12:00 AM;167,613;139,185.5;8,053
Jun 28, 2016;12:00 AM;12:00 AM;165,732.75;149,440;268.75
Jun 29, 2016;12:00 AM;12:00 AM;168,920.5;162,887.5;1,869
Jun 30, 2016;12:00 AM;12:00 AM;172,784.75;160,115.5;1,734.25
Jul 1, 2016;12:00 AM;12:00 AM;166,862.75;159,694.5;1,467.75
Jul 2, 2016;12:00 AM;12:00 AM;145,313;131,397.5;8,995
Jul 3, 2016;12:00 AM;12:00 AM;128,231;100,358;26,519.5
Jul 4, 2016;12:00 AM;12:00 AM;161,733.5;153,238.75;2,918.25
Jul 5, 2016;12:00 AM;12:00 AM;166,823;157,517.75;842.75
Jul 6, 2016;12:00 AM;12:00 AM;167,029.75;132,910.25;11,392.5
Jul 7, 2016;12:00 AM;12:00 AM;166,219.25;153,755;12.5
Jul 8, 2016;12:00 AM;12:00 AM;164,689.25;156,035.75;0
Jul 9, 2016;12:00 AM;12:00 AM;143,207.25;120,639;4,688.75
Jul 10, 2016;12:00 AM;12:00 AM;129,790.25;121,242.25;17,718.75
Jul 11, 2016;12:00 AM;12:00 AM;169,286.25;148,623;1,850
Jul 12, 2016;12:00 AM;12:00 AM;176,432;166,319.75;2,516.75
Jul 13, 2016;12:00 AM;12:00 AM;171,832.5;158,353.25;24
Jul 14, 2016;12:00 AM;12:00 AM;167,290.5;121,444.5;936.75
Jul 15, 2016;12:00 AM;12:00 AM;162,660.5;126,059.5;3,763.5
Jul 16, 2016;12:00 AM;12:00 AM;141,056.75;94,112;5,942.25
Jul 17, 2016;12:00 AM;12:00 AM;128,505.75;95,045;12,342
Jul 18, 2016;12:00 AM;12:00 AM;163,081.5;143,414.5;4.75
Jul 19, 2016;12:00 AM;12:00 AM;165,282.5;157,268;0
Jul 20, 2016;12:00 AM;12:00 AM;165,549.75;158,754;26.5
Jul 21, 2016;12:00 AM;12:00 AM;167,392.5;162,324;0
Jul 22, 2016;12:00 AM;12:00 AM;163,806.5;158,709;0
Jul 23, 2016;12:00 AM;12:00 AM;141,013.25;136,522.5;0
Jul 24, 2016;12:00 AM;12:00 AM;127,823;120,581;543.5
Jul 25, 2016;12:00 AM;12:00 AM;162,256;156,134.5;0
Jul 26, 2016;12:00 AM;12:00 AM;162,390.5;150,573.25;19.25
Jul 27, 2016;12:00 AM;12:00 AM;164,281.25;157,789;2
Jul 28, 2016;12:00 AM;12:00 AM;162,228.75;152,128.75;2,058.25
Jul 29, 2016;12:00 AM;12:00 AM;157,260.25;147,091.25;0
Jul 30, 2016;12:00 AM;12:00 AM;137,375;129,706.25;510.5
Jul 31, 2016;12:00 AM;12:00 AM;127,161.25;109,796.25;3,350.75
Aug 1, 2016;12:00 AM;12:00 AM;152,765.75;132,726.75;2,997
Aug 2, 2016;12:00 AM;12:00 AM;153,135.5;145,642.5;467.25
Aug 3, 2016;12:00 AM;12:00 AM;156,016;145,633.5;952.25
Aug 4, 2016;12:00 AM;12:00 AM;158,824;143,394;4,253.5
Aug 5, 2016;12:00 AM;12:00 AM;161,147;134,084.5;1,928.75
Aug 6, 2016;12:00 AM;12:00 AM;136,598;102,003.5;12,147.75
Aug 7, 2016;12:00 AM;12:00 AM;123,873.5;106,700.75;23,478.5
Aug 8, 2016;12:00 AM;12:00 AM;155,210.75;148,481.75;11,969.5
Aug 9, 2016;12:00 AM;12:00 AM;163,379.5;148,559.75;2,796.5
Aug 10, 2016;12:00 AM;12:00 AM;163,138.5;144,878.75;2,159.25
Aug 11, 2016;12:00 AM;12:00 AM;157,669.25;134,531.25;4,852.25
Aug 12, 2016;12:00 AM;12:00 AM;157,710.75;147,845.75;1,698.75
Aug 13, 2016;12:00 AM;12:00 AM;136,259.5;128,947.75;16,497.25
Aug 14, 2016;12:00 AM;12:00 AM;122,703.5;114,934.25;15,684
Aug 15, 2016;12:00 AM;12:00 AM;126,922.25;119,126.25;2,074.5
Aug 16, 2016;12:00 AM;12:00 AM;160,119;155,088.75;672.25
Aug 17, 2016;12:00 AM;12:00 AM;162,494.25;153,578;2,697.75
Aug 18, 2016;12:00 AM;12:00 AM;164,882.5;156,344.75;249
Aug 19, 2016;12:00 AM;12:00 AM;163,206.5;157,323.25;0
Aug 20, 2016;12:00 AM;12:00 AM;141,496.5;129,859.5;4,032.5
Aug 21, 2016;12:00 AM;12:00 AM;132,354;108,919.75;19,689
Aug 22, 2016;12:00 AM;12:00 AM;163,753.25;126,717.5;5,330.75
Aug 23, 2016;12:00 AM;12:00 AM;164,277.25;143,180.25;1,087.75
Aug 24, 2016;12:00 AM;12:00 AM;167,765.5;155,035;403.25
Aug 25, 2016;12:00 AM;12:00 AM;168,953;161,024;2,343.5
Aug 26, 2016;12:00 AM;12:00 AM;166,041.75;151,355.5;1,374.75
Aug 27, 2016;12:00 AM;12:00 AM;141,596;121,168;2,208
Aug 28, 2016;12:00 AM;12:00 AM;130,400.75;109,369.5;9,797.25
Aug 29, 2016;12:00 AM;12:00 AM;171,199.75;156,929.75;244.75
Aug 30, 2016;12:00 AM;12:00 AM;170,283.25;153,090;2,110
Aug 31, 2016;12:00 AM;12:00 AM;169,175.5;160,914;530.5
Sep 1, 2016;12:00 AM;12:00 AM;171,386.75;165,080.75;256.75
Sep 2, 2016;12:00 AM;12:00 AM;169,050.25;162,363.25;500.5
Sep 3, 2016;12:00 AM;12:00 AM;143,636.25;138,851;2,428.25
Sep 4, 2016;12:00 AM;12:00 AM;132,967.75;124,126.5;15,140.75
Sep 5, 2016;12:00 AM;12:00 AM;168,997.5;136,700;7,340.75
Sep 6, 2016;12:00 AM;12:00 AM;175,490.25;141,719;2,470.5
Sep 7, 2016;12:00 AM;12:00 AM;171,239.25;163,012;3,446.5
Sep 8, 2016;12:00 AM;12:00 AM;172,326.75;165,853.75;1,248.75
Sep 9, 2016;12:00 AM;12:00 AM;168,585.25;163,842.25;1,479.75
Sep 10, 2016;12:00 AM;12:00 AM;144,173.25;139,728.5;3,074.75
Sep 11, 2016;12:00 AM;12:00 AM;131,409.75;126,448.25;13,127.25
Sep 12, 2016;12:00 AM;12:00 AM;170,332.25;165,664.5;5,480.5
Sep 13, 2016;12:00 AM;12:00 AM;172,560.5;167,493.5;3,342.5
Sep 14, 2016;12:00 AM;12:00 AM;174,016.5;167,845.25;8,384.75
Sep 15, 2016;12:00 AM;12:00 AM;175,075;159,037.75;8,969.75
Sep 16, 2016;12:00 AM;12:00 AM;171,693.5;161,054.75;6,429.5
Sep 17, 2016;12:00 AM;12:00 AM;148,054.25;129,549.75;6,257
Sep 18, 2016;12:00 AM;12:00 AM;133,768.75;127,566.75;18,850.5
Sep 19, 2016;12:00 AM;12:00 AM;171,886.75;143,288;5,709.75
Sep 20, 2016;12:00 AM;12:00 AM;173,967.75;140,750.25;5,544.25
Sep 21, 2016;12:00 AM;12:00 AM;173,611.5;163,557.5;3,127.5
Sep 22, 2016;12:00 AM;12:00 AM;172,776;165,234;1,944.25
Sep 23, 2016;12:00 AM;12:00 AM;168,654;164,598.25;1,092.25
Sep 24, 2016;12:00 AM;12:00 AM;142,647.75;137,733.75;255.5
Sep 25, 2016;12:00 AM;12:00 AM;131,001.25;125,930.75;16,785.75
Sep 26, 2016;12:00 AM;12:00 AM;167,292.5;162,883.25;801
Sep 27, 2016;12:00 AM;12:00 AM;172,121.75;167,552;1,123.75
Sep 28, 2016;12:00 AM;12:00 AM;173,182.5;164,015;3,453.5
Sep 29, 2016;12:00 AM;12:00 AM;174,051.75;160,186.5;8,738.75
Sep 30, 2016;12:00 AM;12:00 AM;167,750.75;161,410.25;472.25
Oct 1, 2016;12:00 AM;12:00 AM;144,865.5;136,664.75;1,839.75
Oct 2, 2016;12:00 AM;12:00 AM;138,994.5;133,201;7,616.5
Oct 3, 2016;12:00 AM;12:00 AM;172,532.5;137,946.25;3,992.75
Oct 4, 2016;12:00 AM;12:00 AM;181,100.25;130,145.25;6,657.75
Oct 5, 2016;12:00 AM;12:00 AM;181,114.25;134,114;9,157.5
Oct 6, 2016;12:00 AM;12:00 AM;184,384.5;153,097.25;7,324.5
Oct 7, 2016;12:00 AM;12:00 AM;180,522.75;176,266.25;626.25
Oct 8, 2016;12:00 AM;12:00 AM;157,317.5;151,923.75;4,099.25
Oct 9, 2016;12:00 AM;12:00 AM;143,190.25;135,367.75;3,691
Oct 10, 2016;12:00 AM;12:00 AM;183,523.5;175,456.75;53.5
Oct 11, 2016;12:00 AM;12:00 AM;187,888.75;178,480.75;1,545.75
Oct 12, 2016;12:00 AM;12:00 AM;190,368.25;163,428.5;5,287
Oct 13, 2016;12:00 AM;12:00 AM;188,344;173,840.5;825
Oct 14, 2016;12:00 AM;12:00 AM;181,993.75;136,603;9,761.75
Oct 15, 2016;12:00 AM;12:00 AM;154,514;132,079.25;14,141.25
Oct 16, 2016;12:00 AM;12:00 AM;138,956;130,813.25;5,762
Oct 17, 2016;12:00 AM;12:00 AM;182,908.5;172,077.75;6,730.5
Oct 18, 2016;12:00 AM;12:00 AM;187,132.5;174,418.5;5,250.25
Oct 19, 2016;12:00 AM;12:00 AM;188,435.5;182,184.5;7,365.5
Oct 20, 2016;12:00 AM;12:00 AM;188,894.5;186,421;8,618.25
Oct 21, 2016;12:00 AM;12:00 AM;185,722;183,301.5;4,743
Oct 22, 2016;12:00 AM;12:00 AM;156,490;143,377.25;1,250.5
Oct 23, 2016;12:00 AM;12:00 AM;145,042.75;122,859;6,353.25
Oct 24, 2016;12:00 AM;12:00 AM;180,861.5;166,078.5;5,982.5
Oct 25, 2016;12:00 AM;12:00 AM;183,256.25;173,519.25;4,756.5
Oct 26, 2016;12:00 AM;12:00 AM;151,601.25;138,103.75;6,932.75
Oct 27, 2016;12:00 AM;12:00 AM;179,990;171,669;10,616.5
Oct 28, 2016;12:00 AM;12:00 AM;178,801.75;171,763.25;7,577.75
Oct 29, 2016;12:00 AM;12:00 AM;155,681.25;126,053;14,934.25
Oct 30, 2016;12:00 AM;12:00 AM;147,968.25;108,882.75;12,065.75
Oct 31, 2016;12:00 AM;12:00 AM;167,337;155,610.5;4,722
Nov 1, 2016;12:00 AM;12:00 AM;146,019.5;136,213.5;7,303
Nov 2, 2016;12:00 AM;12:00 AM;184,422;156,814.25;11,211.5
Nov 3, 2016;12:00 AM;12:00 AM;191,072.25;166,056.75;475
Nov 4, 2016;12:00 AM;12:00 AM;189,602;167,531;11,792
Nov 5, 2016;12:00 AM;12:00 AM;165,357.5;138,581.5;14,764.75
Nov 6, 2016;12:00 AM;12:00 AM;157,117.25;136,177.75;24,212.75
Nov 7, 2016;12:00 AM;12:00 AM;199,817.75;184,462;11,839.5
Nov 8, 2016;12:00 AM;12:00 AM;206,451.75;202,063;7,072.5
Nov 9, 2016;12:00 AM;12:00 AM;207,416;198,018.75;10,814.25
Nov 10, 2016;12:00 AM;12:00 AM;203,689.5;195,630.25;11,432.75
Nov 11, 2016;12:00 AM;12:00 AM;201,055.75;195,593;8,775.5
Nov 12, 2016;12:00 AM;12:00 AM;180,418.25;142,094;1,695.75
Nov 13, 2016;12:00 AM;12:00 AM;169,354.5;134,226.5;7,158.25
Nov 14, 2016;12:00 AM;12:00 AM;205,816.5;197,389.25;9,595.5
Nov 15, 2016;12:00 AM;12:00 AM;206,090;195,565.75;4,194.25
Nov 16, 2016;12:00 AM;12:00 AM;202,030;191,673.25;3,688.25
Nov 17, 2016;12:00 AM;12:00 AM;199,539.5;185,396.5;12,398.25
Nov 18, 2016;12:00 AM;12:00 AM;193,250.5;168,271.25;12,207.25
Nov 19, 2016;12:00 AM;12:00 AM;170,950.75;145,811.75;6,104.75
Nov 20, 2016;12:00 AM;12:00 AM;156,294.5;122,854.25;27,198.75
Nov 21, 2016;12:00 AM;12:00 AM;189,724.25;141,911.5;7,246.25
Nov 22, 2016;12:00 AM;12:00 AM;192,721;146,435.5;7,345
Nov 23, 2016;12:00 AM;12:00 AM;195,203.75;172,505.75;1,443.75
Nov 24, 2016;12:00 AM;12:00 AM;195,256.75;187,868;5,334.5
Nov 25, 2016;12:00 AM;12:00 AM;192,913;189,506.75;2,288.75
Nov 26, 2016;12:00 AM;12:00 AM;167,477.25;160,019.5;2,469
